"V1","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"550","124.2","127.7","17.95","","","","","","","","",""
"551","124.2","127.7","17.95","","","","","","","","",""
"552","124.3","127.3","17.94","","","","","","","","",""
"553","124.2","127.7","17.95","","","","","","","","",""
"554","124.2","127.7","17.95","","","","","","","","",""
"555","124.2","127.7","17.95","","","","","","","","",""
"556","124.2","127.3","17.95","","","","","","","","",""
"557","124.2","127.7","17.95","","","","","","","","",""
"558","124.2","127.7","17.95","","","","","","","","",""
"559","124.2","127.7","17.95","","","","","","","","",""
"560","124.2","127.7","17.95","","","","","","","","",""
"561","124.2","127.7","17.95","","","","","","","","",""
"562","124.2","127.7","17.95","","","","","","","","",""
"563","124.2","127.7","17.95","","","","","","","","",""
"564","124.2","127.3","17.95","","","","","","","","",""
"565","124.2","127.7","17.95","","","","","","","","",""
"566","124.2","127.7","17.95","","","","","","","","",""
"567","124.3","127.3","17.95","","","","","","","","",""
"568","124.3","127.7","17.97","","","","","","","","",""
"569","124.2","127.7","17.97","","","","","","","","",""
"570","124.3","127.7","17.95","","","","","","","","",""
"571","124.3","127.7","17.97","","","","","","","","",""
"572","124.3","127.7","17.95","","","","","","","","",""
"573","124.3","127.7","17.97","","","","","","","","",""
"574","124.3","127.7","17.97","","","","","","","","",""
"575","124.2","127.7","17.97","","","","","","","","",""
"576","124.3","127.7","17.97","","","","","","","","",""
"577","124.3","127.7","17.97","","","","","","","","",""
"578","124.2","127.7","17.97","","","","","","","","",""
"579","124.3","127.7","17.97","","","","","","","","",""
"580","124.3","127.7","17.97","","","","","","","","",""
"581","124.3","127.7","17.97","","","","","","","","",""
"582","124.3","127.7","17.98","","","","","","","","",""
"583","124.3","127.7","17.97","","","","","","","","",""
"584","124.3","127.7","17.98","","","","","","","","",""
"585","124.3","127.7","17.98","","","","","","","","",""
"586","124.4","127.7","17.98","","","","","","","","",""
"587","124.3","127.7","17.98","","","","","","","","",""
"588","124.4","127.7","17.98","","","","","","","","",""
"589","124.3","127.7","17.98","","","","","","","","",""
"590","124.4","127.7","17.98","","","","","","","","",""
"591","124.4","127.7","17.97","","","","","","","","",""
"592","124.4","127.7","17.98","","","","","","","","",""
"593","124.3","127.7","17.98","","","","","","","","",""
"594","124.4","127.7","17.98","","","","","","","","",""
"595","124.3","127.7","17.98","","","","","","","","",""
"596","124.4","127.7","17.99","","","","","","","","",""
"597","124.4","127.7","17.98","","","","","","","","",""
"598","124.4","127.7","17.99","","","","","","","","",""
"599","124.4","127.7","17.99","","","","","","","","",""
"600","124.4","127.7","17.99","","","","","","","","",""
"601","124.4","127.7","17.99","","","","","","","","",""
"602","124.4","127.7","17.99","","","","","","","","",""
"603","124.4","127.7","17.99","","","","","","","","",""
"604","124.5","127.7","17.99","","","","","","","","",""
"605","124.4","127.7","17.99","","","","","","","","",""
"606","124.4","127.7","18.01","","","","","","","","",""
"607","124.4","127.7","17.99","","","","","","","","",""
"608","124.5","127.7","17.99","","","","","","","","",""
"609","124.5","127.7","18.01","","","","","","","","",""
"610","124.5","127.7","18.01","","","","","","","","",""
"611","124.5","127.7","18.01","","","","","","","","",""
"612","124.5","127.7","18.01","","","","","","","","",""
"613","124.4","127.7","18.01","","","","","","","","",""
"614","124.4","127.7","18.01","","","","","","","","",""
"615","124.5","127.7","18.01","","","","","","","","",""
"616","124.5","127.7","18.01","","","","","","","","",""
"617","124.5","127.7","18.01","","","","","","","","",""
"618","124.5","128.1","18.01","","","","","","","","",""
"619","124.5","127.7","18.02","","","","","","","","",""
"620","124.5","127.7","18.02","","","","","","","","",""
"621","124.5","127.7","18.02","","","","","","","","",""
"622","124.5","127.7","18.01","","","","","","","","",""
"623","124.5","127.7","18.02","","","","","","","","",""
"624","124.5","127.7","18.02","","","","","","","","",""
"625","124.5","127.7","18.02","","","","","","","","",""
"626","124.5","127.7","18.02","","","","","","","","",""
"627","124.5","127.7","18.03","","","","","","","","",""
"628","124.5","127.7","18.02","","","","","","","","",""
"629","124.5","128.1","18.02","","","","","","","","",""
"630","124.6","127.7","18.03","","","","","","","","",""
"631","124.5","127.7","18.03","","","","","","","","",""
"632","124.5","128.1","18.03","","","","","","","","",""
"633","124.5","127.7","18.03","","","","","","","","",""
"634","124.6","128.1","18.03","","","","","","","","",""
"635","124.6","128.1","18.03","","","","","","","","",""
"636","124.6","128.1","18.05","","","","","","","","",""
"637","124.6","128.1","18.03","","","","","","","","",""
"638","124.6","127.7","18.03","","","","","","","","",""
"639","124.6","128.1","18.05","","","","","","","","",""
"640","124.5","128.1","18.05","","","","","","","","",""
"641","124.6","127.7","18.05","","","","","","","","",""
"642","124.6","127.7","18.05","","","","","","","","",""
"643","124.6","127.7","18.05","","","","","","","","",""
"644","124.7","127.7","18.05","","","","","","","","",""
"645","124.6","128.1","18.05","","","","","","","","",""
"646","124.6","128.1","18.06","","","","","","","","",""
"647","124.6","127.7","18.05","","","","","","","","",""
"648","124.7","128.1","18.06","","","","","","","","",""
"649","124.7","128.1","18.05","","","","","","","","",""
"650","124.7","128.1","18.06","","","","","","","","",""
"651","124.6","128.1","18.06","","","","","","","","",""
"652","124.6","128.1","18.06","","","","","","","","",""
"653","124.7","128.1","18.06","","","","","","","","",""
"654","124.6","127.7","18.06","","","","","","","","",""
"655","124.7","127.7","18.06","","","","","","","","",""
"656","124.7","128.1","18.06","","","","","","","","",""
"657","124.7","128.1","18.06","","","","","","","","",""
"658","124.7","128.1","18.06","","","","","","","","",""
"659","124.7","128.1","18.06","","","","","","","","",""
"660","124.7","127.7","18.06","","","","","","","","",""
"661","124.7","127.7","18.06","","","","","","","","",""
"662","124.7","128.1","18.06","","","","","","","","",""
"663","124.7","127.7","18.06","","","","","","","","",""
"664","124.7","128.1","18.06","","","","","","","","",""
"665","124.8","128.1","18.06","","","","","","","","",""
"666","124.7","128.1","18.06","","","","","","","","",""
"667","124.7","128.1","18.06","","","","","","","","",""
"668","124.8","127.7","18.06","","","","","","","","",""
"669","124.7","128.1","18.06","","","","","","","","",""
"670","124.7","128.1","18.06","","","","","","","","",""
"671","124.7","128.1","18.07","","","","","","","","",""
"672","124.8","128.1","18.06","","","","","","","","",""
"673","124.7","128.1","18.06","","","","","","","","",""
"674","124.7","128.1","18.06","","","","","","","","",""
"675","124.8","128.1","18.06","","","","","","","","",""
"676","124.8","128.1","18.07","","","","","","","","",""
"677","124.7","128.1","18.07","","","","","","","","",""
"678","124.8","128.1","18.07","","","","","","","","",""
"679","124.8","128.1","18.07","","","","","","","","",""
"680","124.8","128.1","18.06","","","","","","","","",""
"681","124.7","127.7","18.09","","","","","","","","",""
"682","124.7","128.1","18.09","","","","","","","","",""
"683","124.8","128.4","18.07","","","","","","","","",""
"684","124.8","128.1","18.07","","","","","","","","",""
"685","124.8","128.1","18.07","","","","","","","","",""
"686","124.8","128.1","18.07","","","","","","","","",""
"687","124.8","128.1","18.07","","","","","","","","",""
"688","124.7","128.1","18.09","","","","","","","","",""
"689","124.7","128.1","18.09","","","","","","","","",""
"690","124.8","128.1","18.07","","","","","","","","",""
"691","124.8","128.1","18.07","","","","","","","","",""
"692","124.8","128.1","18.07","","","","","","","","",""
"693","124.8","128.1","18.07","","","","","","","","",""
"694","124.8","128.1","18.07","","","","","","","","",""
"695","124.8","127.7","18.07","","","","","","","","",""
"696","124.8","128.1","18.09","","","","","","","","",""
"697","124.8","128.1","18.07","","","","","","","","",""
"698","124.8","128.1","18.07","","","","","","","","",""
"699","124.8","127.7","18.07","","","","","","","","",""
"700","124.8","128.1","18.07","","","","","","","","",""
"701","124.8","128.1","18.07","","","","","","","","",""
"702","124.8","128.1","18.07","","","","","","","","",""
"703","124.8","128.1","18.07","","","","","","","","",""
"704","124.8","128.1","18.07","","","","","","","","",""
"705","124.8","128.1","18.07","","","","","","","","",""
"706","124.8","128.1","18.07","","","","","","","","",""
"707","124.8","128.1","18.09","","","","","","","","",""
"708","124.8","128.1","18.07","","","","","","","","",""
"709","124.8","128.1","18.07","","","","","","","","",""
"710","124.8","128.1","18.07","","","","","","","","",""
"711","124.8","128.1","18.07","","","","","","","","",""
"712","124.8","128.1","18.07","","","","","","","","",""
"713","124.8","128.1","18.09","","","","","","","","",""
"714","124.8","128.1","18.07","","","","","","","","",""
"715","124.8","128.1","18.07","","","","","","","","",""
"716","124.8","128.1","18.07","","","","","","","","",""
"717","124.9","128.1","18.09","","","","","","","","",""
"718","124.8","128.1","18.07","","","","","","","","",""
"719","124.8","128.1","18.09","","","","","","","","",""
"720","124.8","128.1","18.07","","","","","","","","",""
"721","124.8","128.1","18.09","","","","","","","","",""
"722","124.8","128.1","18.09","","","","","","","","",""
"723","124.8","128.1","18.07","","","","","","","","",""
"724","124.9","128.1","18.09","","","","","","","","",""
"725","124.8","128.1","18.09","","","","","","","","",""
"726","124.8","128.1","18.09","","","","","","","","",""
"727","124.8","128.1","18.07","","","","","","","","",""
"728","124.8","128.1","18.07","","","","","","","","",""
"729","124.8","128.1","18.07","","","","","","","","",""
"730","124.8","128.1","18.07","","","","","","","","",""
"731","124.8","128.1","18.07","","","","","","","","",""
"732","124.8","128.1","18.09","","","","","","","","",""
"733","124.9","128.1","18.09","","","","","","","","",""
"734","124.8","128.1","18.09","","","","","","","","",""
"735","124.8","128.1","18.09","","","","","","","","",""
"736","124.8","128.1","18.09","","","","","","","","",""
"737","124.9","128.1","18.07","","","","","","","","",""
"738","124.8","128.1","18.09","","","","","","","","",""
"739","124.9","128.1","18.09","","","","","","","","",""
"740","124.9","128.1","18.09","","","","","","","","",""
"741","124.8","128.1","18.09","","","","","","","","",""
"742","124.9","128.1","18.07","","","","","","","","",""
"743","124.9","128.1","18.09","","","","","","","","",""
"744","124.9","128.1","18.09","","","","","","","","",""
"745","124.8","128.1","18.09","","","","","","","","",""
"746","124.8","128.1","18.07","","","","","","","","",""
"747","124.8","128.1","18.09","","","","","","","","",""
"748","124.9","128.1","18.07","","","","","","","","",""
"749","124.9","128.1","18.09","","","","","","","","",""
"750","124.9","128.1","18.09","","","","","","","","",""
"751","124.9","128.1","18.07","","","","","","","","",""
"752","124.9","128.1","18.09","","","","","","","","",""
"753","124.9","128.1","18.09","","","","","","","","",""
"754","124.8","128.1","18.09","","","","","","","","",""
"755","124.9","128.1","18.09","","","","","","","","",""
"756","124.9","128.1","18.09","","","","","","","","",""
"757","124.8","128.1","18.09","","","","","","","","",""
"758","124.9","128.1","18.09","","","","","","","","",""
"759","124.9","128.4","18.09","","","","","","","","",""
"760","124.9","128.1","18.09","","","","","","","","",""
"761","124.8","128.1","18.09","","","","","","","","",""
"762","124.9","128.1","18.09","","","","","","","","",""
"763","124.9","128.1","18.09","","","","","","","","",""
"764","124.9","128.1","18.09","","","","","","","","",""
"765","124.9","128.1","18.09","","","","","","","","",""
"766","124.8","128.1","18.09","","","","","","","","",""
"767","124.9","128.1","18.09","","","","","","","","",""
"768","124.9","128.1","18.09","","","","","","","","",""
"769","124.9","128.1","18.09","","","","","","","","",""
"770","124.9","128.1","18.09","","","","","","","","",""
"771","124.9","128.1","18.09","","","","","","","","",""
"772","124.9","128.1","18.09","","","","","","","","",""
"773","124.9","128.1","18.09","","","","","","","","",""
"774","124.9","128.4","18.09","","","","","","","","",""
"775","124.9","128.0","18.10","","","","","","","","",""
"776","124.9","128.4","18.09","","","","","","","","",""
"777","125.0","128.4","18.09","","","","","","","","",""
"778","124.9","128.0","18.10","","","","","","","","",""
"779","125.0","128.1","18.09","","","","","","","","",""
"780","125.0","128.1","18.09","","","","","","","","",""
"781","125.0","128.0","18.10","","","","","","","","",""
"782","124.9","128.4","18.10","","","","","","","","",""
"783","124.9","128.4","18.09","","","","","","","","",""
"784","125.0","128.0","18.10","","","","","","","","",""
"785","125.0","128.4","18.10","","","","","","","","",""
"786","125.0","128.1","18.09","","","","","","","","",""
"787","125.0","128.4","18.10","","","","","","","","",""
"788","125.0","128.4","18.10","","","","","","","","",""
"789","125.0","128.4","18.10","","","","","","","","",""
"790","125.0","128.4","18.10","","","","","","","","",""
"791","125.0","128.0","18.10","","","","","","","","",""
"792","125.0","128.4","18.10","","","","","","","","",""
"793","125.0","128.0","18.10","","","","","","","","",""
