"Plot Title: mgas_station_5"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10700193, SEN S/N: 10700193)","High Range, μS/cm (LGR S/N: 10700193, SEN S/N: 10700193)","Temp, °C (LGR S/N: 10700193, SEN S/N: 10700193)","Coupler Detached (LGR S/N: 10700193)","End Of File (LGR S/N: 10700193)"
441,05/25/23 12:36:40 PM,0.0,0.0,23.90,,
442,05/25/23 12:36:45 PM,0.0,0.0,23.88,,
443,05/25/23 12:36:50 PM,0.0,0.0,23.90,,
444,05/25/23 12:36:55 PM,0.0,0.0,23.88,,
445,05/25/23 12:37:00 PM,0.0,0.0,23.88,,
446,05/25/23 12:37:05 PM,0.0,0.0,23.87,,
447,05/25/23 12:37:10 PM,0.0,0.0,23.87,,
448,05/25/23 12:37:15 PM,0.0,0.0,23.87,,
449,05/25/23 12:37:20 PM,0.0,0.0,23.86,,
450,05/25/23 12:37:25 PM,0.0,0.0,23.86,,
451,05/25/23 12:37:30 PM,0.0,0.0,23.84,,
452,05/25/23 12:37:35 PM,0.0,0.0,23.84,,
453,05/25/23 12:37:40 PM,0.0,0.0,23.84,,
454,05/25/23 12:37:45 PM,0.0,0.0,23.83,,
455,05/25/23 12:37:50 PM,0.0,0.0,23.83,,
456,05/25/23 12:37:55 PM,0.0,0.0,23.82,,
457,05/25/23 12:38:00 PM,0.0,0.0,23.82,,
458,05/25/23 12:38:05 PM,0.0,0.0,23.80,,
459,05/25/23 12:38:10 PM,0.0,0.0,23.80,,
460,05/25/23 12:38:15 PM,0.0,0.0,23.79,,
461,05/25/23 12:38:20 PM,0.0,0.0,23.79,,
462,05/25/23 12:38:25 PM,0.0,0.0,23.78,,
463,05/25/23 12:38:30 PM,0.0,0.0,23.76,,
464,05/25/23 12:38:35 PM,0.0,0.0,23.76,,
465,05/25/23 12:38:40 PM,0.0,0.0,23.76,,
466,05/25/23 12:38:45 PM,0.0,0.0,23.75,,
467,05/25/23 12:38:50 PM,0.0,0.0,23.75,,
468,05/25/23 12:38:55 PM,0.0,0.0,23.75,,
469,05/25/23 12:39:00 PM,0.0,0.0,23.74,,
470,05/25/23 12:39:05 PM,0.0,0.0,23.74,,
471,05/25/23 12:39:10 PM,0.0,0.0,23.74,,
472,05/25/23 12:39:15 PM,0.0,0.0,23.72,,
473,05/25/23 12:39:20 PM,0.0,0.0,23.72,,
474,05/25/23 12:39:25 PM,0.0,0.0,23.72,,
475,05/25/23 12:39:30 PM,0.0,0.0,23.72,,
476,05/25/23 12:39:35 PM,0.0,0.0,23.71,,
477,05/25/23 12:39:40 PM,0.0,0.0,23.71,,
478,05/25/23 12:39:45 PM,0.0,0.0,23.71,,
479,05/25/23 12:39:50 PM,0.0,0.0,23.71,,
480,05/25/23 12:39:55 PM,0.0,0.0,23.69,,
481,05/25/23 12:40:00 PM,0.0,0.0,23.69,,
482,05/25/23 12:40:05 PM,0.0,0.0,23.69,,
483,05/25/23 12:40:10 PM,0.0,0.0,23.68,,
484,05/25/23 12:40:15 PM,0.0,0.0,23.68,,
485,05/25/23 12:40:20 PM,0.0,0.0,23.67,,
486,05/25/23 12:40:25 PM,0.0,0.0,23.68,,
487,05/25/23 12:40:30 PM,0.0,0.0,23.68,,
488,05/25/23 12:40:35 PM,0.0,0.0,23.68,,
489,05/25/23 12:40:40 PM,0.0,0.0,23.69,,
490,05/25/23 12:40:45 PM,0.0,0.0,23.68,,
491,05/25/23 12:40:50 PM,0.0,0.0,23.67,,
492,05/25/23 12:40:55 PM,0.0,0.0,23.67,,
493,05/25/23 12:41:00 PM,0.0,0.0,23.67,,
494,05/25/23 12:41:05 PM,0.0,0.0,23.65,,
495,05/25/23 12:41:10 PM,0.0,0.0,23.65,,
496,05/25/23 12:41:15 PM,0.0,0.0,23.65,,
497,05/25/23 12:41:20 PM,0.0,0.0,23.64,,
498,05/25/23 12:41:25 PM,0.0,0.0,23.64,,
499,05/25/23 12:41:30 PM,0.0,0.0,23.64,,
500,05/25/23 12:41:35 PM,0.0,0.0,23.65,,
501,05/25/23 12:41:40 PM,0.0,0.0,23.65,,
502,05/25/23 12:41:45 PM,0.0,0.0,23.65,,
503,05/25/23 12:41:50 PM,0.0,0.0,23.64,,
504,05/25/23 12:41:55 PM,0.0,0.0,23.63,,
505,05/25/23 12:42:00 PM,0.0,0.0,23.63,,
506,05/25/23 12:42:05 PM,0.0,0.0,23.64,,
507,05/25/23 12:42:10 PM,0.0,0.0,23.63,,
508,05/25/23 12:42:15 PM,0.0,0.0,23.64,,
509,05/25/23 12:42:20 PM,0.0,0.0,23.63,,
510,05/25/23 12:42:25 PM,0.0,0.0,23.63,,
511,05/25/23 12:42:30 PM,0.0,0.0,23.63,,
512,05/25/23 12:42:35 PM,0.0,0.0,23.63,,
513,05/25/23 12:42:40 PM,0.0,0.0,23.64,,
514,05/25/23 12:42:45 PM,0.0,0.0,23.63,,
515,05/25/23 12:42:50 PM,0.0,0.0,23.63,,
516,05/25/23 12:42:55 PM,0.0,0.0,23.61,,
517,05/25/23 12:43:00 PM,0.0,0.0,23.61,,
518,05/25/23 12:43:05 PM,0.0,0.0,23.61,,
519,05/25/23 12:43:10 PM,0.0,0.0,23.60,,
520,05/25/23 12:43:15 PM,0.0,0.0,23.60,,
521,05/25/23 12:43:20 PM,0.0,0.0,23.60,,
522,05/25/23 12:43:25 PM,0.0,0.0,23.60,,
523,05/25/23 12:43:30 PM,0.0,0.0,23.61,,
524,05/25/23 12:43:35 PM,0.0,0.0,23.60,,
525,05/25/23 12:43:40 PM,0.0,0.0,23.59,,
526,05/25/23 12:43:45 PM,0.0,0.0,23.59,,
527,05/25/23 12:43:50 PM,0.0,0.0,23.59,,
528,05/25/23 12:43:55 PM,0.0,0.0,23.59,,
529,05/25/23 12:44:00 PM,0.0,0.0,23.59,,
530,05/25/23 12:44:05 PM,0.0,0.0,23.60,,
531,05/25/23 12:44:10 PM,0.0,0.0,23.60,,
532,05/25/23 12:44:15 PM,0.0,0.0,23.60,,
533,05/25/23 12:44:20 PM,0.0,0.0,23.60,,
534,05/25/23 12:44:25 PM,0.0,0.0,23.60,,
535,05/25/23 12:44:30 PM,0.0,0.0,23.59,,
536,05/25/23 12:44:35 PM,0.0,0.0,23.59,,
537,05/25/23 12:44:40 PM,0.0,0.0,23.59,,
538,05/25/23 12:44:45 PM,0.0,0.0,23.57,,
539,05/25/23 12:44:50 PM,0.0,0.0,23.57,,
540,05/25/23 12:44:55 PM,0.0,0.0,23.57,,
541,05/25/23 12:45:00 PM,0.0,0.0,23.56,,
542,05/25/23 12:45:05 PM,0.0,0.0,23.57,,
543,05/25/23 12:45:10 PM,0.0,0.0,23.57,,
544,05/25/23 12:45:15 PM,0.0,0.0,23.56,,
545,05/25/23 12:45:20 PM,0.0,0.0,23.57,,
546,05/25/23 12:45:25 PM,0.0,0.0,23.57,,
547,05/25/23 12:45:30 PM,0.0,0.0,23.57,,
548,05/25/23 12:45:35 PM,0.0,0.0,23.56,,
549,05/25/23 12:45:40 PM,0.0,0.0,23.57,,
550,05/25/23 12:45:45 PM,0.0,0.0,23.56,,
551,05/25/23 12:45:50 PM,0.0,0.0,23.56,,
552,05/25/23 12:45:55 PM,0.0,0.0,23.57,,
553,05/25/23 12:46:00 PM,0.0,0.0,23.56,,
554,05/25/23 12:46:05 PM,0.0,0.0,23.56,,
555,05/25/23 12:46:10 PM,0.0,0.0,23.54,,
556,05/25/23 12:46:15 PM,0.0,0.0,23.56,,
557,05/25/23 12:46:20 PM,0.0,0.0,23.56,,
558,05/25/23 12:46:25 PM,0.0,0.0,23.54,,
559,05/25/23 12:46:30 PM,0.0,0.0,23.54,,
560,05/25/23 12:46:35 PM,0.0,0.0,23.54,,
561,05/25/23 12:46:40 PM,0.0,0.0,23.54,,
562,05/25/23 12:46:45 PM,0.0,0.0,23.54,,
563,05/25/23 12:46:50 PM,0.0,0.0,23.53,,
564,05/25/23 12:46:55 PM,0.0,0.0,23.53,,
565,05/25/23 12:47:00 PM,0.0,0.0,23.53,,
566,05/25/23 12:47:05 PM,0.0,0.0,23.53,,
567,05/25/23 12:47:10 PM,0.0,0.0,23.54,,
568,05/25/23 12:47:15 PM,0.0,0.0,23.53,,
569,05/25/23 12:47:20 PM,0.0,0.0,23.53,,
570,05/25/23 12:47:25 PM,0.0,0.0,23.53,,
571,05/25/23 12:47:30 PM,0.0,0.0,23.54,,
572,05/25/23 12:47:35 PM,0.0,0.0,23.54,,
573,05/25/23 12:47:40 PM,0.0,0.0,23.54,,
574,05/25/23 12:47:45 PM,0.0,0.0,23.54,,
575,05/25/23 12:47:50 PM,0.0,0.0,23.53,,
576,05/25/23 12:47:55 PM,0.0,0.0,23.54,,
577,05/25/23 12:48:00 PM,0.0,0.0,23.54,,
578,05/25/23 12:48:05 PM,0.0,0.0,23.53,,
579,05/25/23 12:48:10 PM,0.0,0.0,23.52,,
580,05/25/23 12:48:15 PM,0.0,0.0,23.53,,
581,05/25/23 12:48:20 PM,0.0,0.0,23.53,,
582,05/25/23 12:48:25 PM,0.0,0.0,23.53,,
583,05/25/23 12:48:30 PM,0.0,0.0,23.54,,
584,05/25/23 12:48:35 PM,0.0,0.0,23.53,,
585,05/25/23 12:48:40 PM,0.0,0.0,23.53,,
586,05/25/23 12:48:45 PM,0.0,0.0,23.53,,
587,05/25/23 12:48:50 PM,0.0,0.0,23.54,,
588,05/25/23 12:48:55 PM,0.0,0.0,23.54,,
589,05/25/23 12:49:00 PM,0.0,0.0,23.56,,
590,05/25/23 12:49:05 PM,0.0,0.0,23.56,,
591,05/25/23 12:49:10 PM,0.0,0.0,23.57,,
592,05/25/23 12:49:15 PM,0.0,0.0,23.57,,
593,05/25/23 12:49:20 PM,0.0,0.0,23.59,,
594,05/25/23 12:49:25 PM,0.0,0.0,23.59,,
595,05/25/23 12:49:30 PM,0.0,0.0,23.59,,
596,05/25/23 12:49:35 PM,0.0,0.0,23.60,,
597,05/25/23 12:49:40 PM,0.0,0.0,23.60,,
598,05/25/23 12:49:45 PM,0.0,0.0,23.61,,
599,05/25/23 12:49:50 PM,0.0,0.0,23.63,,
600,05/25/23 12:49:55 PM,0.0,0.0,23.63,,
601,05/25/23 12:50:00 PM,0.0,0.0,23.63,,
602,05/25/23 12:50:05 PM,0.0,0.0,23.64,,
603,05/25/23 12:50:10 PM,0.0,0.0,23.64,,
604,05/25/23 12:50:15 PM,0.0,0.0,23.65,,
605,05/25/23 12:50:20 PM,0.0,0.0,23.65,,
606,05/25/23 12:50:25 PM,0.0,0.0,23.67,,
607,05/25/23 12:50:30 PM,0.0,0.0,23.67,,
608,05/25/23 12:50:35 PM,0.0,0.0,23.68,,
609,05/25/23 12:50:40 PM,0.0,0.0,23.68,,
610,05/25/23 12:50:45 PM,0.0,0.0,23.69,,
611,05/25/23 12:50:50 PM,0.0,0.0,23.69,,
612,05/25/23 12:50:55 PM,0.0,0.0,23.71,,
613,05/25/23 12:51:00 PM,0.0,0.0,23.72,,
614,05/25/23 12:51:05 PM,0.0,0.0,23.72,,
615,05/25/23 12:51:10 PM,0.0,0.0,23.74,,
616,05/25/23 12:51:15 PM,0.0,0.0,23.74,,
617,05/25/23 12:51:20 PM,0.0,0.0,23.75,,
618,05/25/23 12:51:25 PM,0.0,0.0,23.75,,
619,05/25/23 12:51:30 PM,0.0,0.0,23.76,,
620,05/25/23 12:51:35 PM,0.0,0.0,23.76,,
621,05/25/23 12:51:40 PM,0.0,0.0,23.78,,
622,05/25/23 12:51:45 PM,0.0,0.0,23.78,,
623,05/25/23 12:51:50 PM,0.0,0.0,23.79,,
624,05/25/23 12:51:55 PM,0.0,0.0,23.79,,
625,05/25/23 12:52:00 PM,0.0,0.0,23.80,,
626,05/25/23 12:52:05 PM,0.0,0.0,23.80,,
627,05/25/23 12:52:10 PM,0.0,0.0,23.82,,
628,05/25/23 12:52:15 PM,0.0,0.0,23.82,,
629,05/25/23 12:52:20 PM,0.0,0.0,23.83,,
630,05/25/23 12:52:25 PM,0.0,0.0,23.83,,
631,05/25/23 12:52:30 PM,0.0,0.0,23.84,,
632,05/25/23 12:52:35 PM,0.0,0.0,23.84,,
633,05/25/23 12:52:40 PM,0.0,0.0,23.84,,
634,05/25/23 12:52:45 PM,0.0,0.0,23.86,,
635,05/25/23 12:52:50 PM,0.0,0.0,23.86,,
636,05/25/23 12:52:55 PM,0.0,0.0,23.87,,
637,05/25/23 12:53:00 PM,0.0,0.0,23.87,,
638,05/25/23 12:53:05 PM,0.0,0.0,23.87,,
639,05/25/23 12:53:10 PM,0.0,0.0,23.88,,
640,05/25/23 12:53:15 PM,0.0,0.0,23.88,,
641,05/25/23 12:53:20 PM,0.0,0.0,23.90,,
642,05/25/23 12:53:25 PM,0.0,0.0,23.90,,
643,05/25/23 12:53:30 PM,0.0,0.0,23.91,,
644,05/25/23 12:53:35 PM,0.0,0.0,23.91,,
645,05/25/23 12:53:40 PM,0.0,0.0,23.93,,
646,05/25/23 12:53:45 PM,0.0,0.0,23.94,,
647,05/25/23 12:53:50 PM,0.0,0.0,23.94,,
648,05/25/23 12:53:55 PM,0.0,0.0,23.94,,
649,05/25/23 12:54:00 PM,0.0,0.0,23.95,,
650,05/25/23 12:54:05 PM,0.0,0.0,23.95,,
651,05/25/23 12:54:10 PM,0.0,0.0,23.97,,
652,05/25/23 12:54:15 PM,0.0,0.0,23.97,,
653,05/25/23 12:54:20 PM,0.0,0.0,23.97,,
654,05/25/23 12:54:25 PM,0.0,0.0,23.97,,
655,05/25/23 12:54:30 PM,0.0,0.0,23.97,,
656,05/25/23 12:54:35 PM,0.0,0.0,23.97,,
657,05/25/23 12:54:40 PM,0.0,0.0,23.97,,
658,05/25/23 12:54:45 PM,0.0,0.0,23.98,,
659,05/25/23 12:54:50 PM,0.0,0.0,23.98,,
660,05/25/23 12:54:55 PM,0.0,0.0,23.98,,
661,05/25/23 12:55:00 PM,0.0,0.0,23.98,,
662,05/25/23 12:55:05 PM,0.0,0.0,23.97,,
663,05/25/23 12:55:10 PM,0.0,0.0,23.97,,
664,05/25/23 12:55:15 PM,0.0,0.0,23.97,,
665,05/25/23 12:55:20 PM,0.0,0.0,23.97,,
666,05/25/23 12:55:25 PM,0.0,0.0,23.97,,
667,05/25/23 12:55:30 PM,0.0,0.0,23.97,,
668,05/25/23 12:55:35 PM,0.0,0.0,23.98,,
669,05/25/23 12:55:40 PM,0.0,0.0,23.98,,
670,05/25/23 12:55:45 PM,0.0,0.0,23.97,,
671,05/25/23 12:55:50 PM,0.0,0.0,23.97,,
672,05/25/23 12:55:55 PM,0.0,0.0,23.98,,
673,05/25/23 12:56:00 PM,0.0,0.0,23.97,,
674,05/25/23 12:56:05 PM,0.0,0.0,23.98,,
675,05/25/23 12:56:10 PM,0.0,0.0,23.98,,
676,05/25/23 12:56:15 PM,0.0,0.0,23.98,,
677,05/25/23 12:56:20 PM,0.0,0.0,23.98,,
678,05/25/23 12:56:25 PM,0.0,0.0,23.97,,
679,05/25/23 12:56:30 PM,0.0,0.0,23.97,,
680,05/25/23 12:56:35 PM,0.0,0.0,23.97,,
681,05/25/23 12:56:40 PM,0.0,0.0,23.97,,
682,05/25/23 12:56:45 PM,0.0,0.0,23.97,,
683,05/25/23 12:56:50 PM,0.0,0.0,23.98,,
684,05/25/23 12:56:55 PM,0.0,0.0,23.98,,
685,05/25/23 12:57:00 PM,0.0,0.0,23.98,,
686,05/25/23 12:57:05 PM,0.0,0.0,23.98,,
687,05/25/23 12:57:10 PM,0.0,0.0,23.98,,
688,05/25/23 12:57:15 PM,0.0,0.0,23.97,,
689,05/25/23 12:57:20 PM,0.0,0.0,23.98,,
690,05/25/23 12:57:25 PM,0.0,0.0,23.98,,
691,05/25/23 12:57:30 PM,0.0,0.0,23.98,,
692,05/25/23 12:57:35 PM,0.0,0.0,23.98,,
693,05/25/23 12:57:40 PM,0.0,0.0,23.98,,
694,05/25/23 12:57:45 PM,0.0,0.0,23.98,,
695,05/25/23 12:57:50 PM,0.0,0.0,23.98,,
696,05/25/23 12:57:55 PM,0.0,0.0,23.98,,
697,05/25/23 12:58:00 PM,0.0,0.0,23.98,,
698,05/25/23 12:58:05 PM,0.0,0.0,23.98,,
699,05/25/23 12:58:10 PM,0.0,0.0,23.98,,
700,05/25/23 12:58:15 PM,0.0,0.0,25.04,,
701,05/25/23 12:58:20 PM,0.0,0.0,24.73,,
702,05/25/23 12:58:25 PM,0.0,0.0,25.39,,
703,05/25/23 12:58:30 PM,0.0,0.0,24.85,,
704,05/25/23 12:58:35 PM,0.0,0.0,24.73,,
705,05/25/23 12:58:40 PM,0.0,0.0,24.66,,
706,05/25/23 12:58:45 PM,0.0,0.0,24.67,,
707,05/25/23 12:58:50 PM,0.0,0.0,24.63,,
708,05/25/23 12:58:55 PM,0.0,0.0,24.60,,
709,05/25/23 12:59:00 PM,0.0,0.0,24.63,,
710,05/25/23 12:59:05 PM,0.0,0.0,24.62,,
711,05/25/23 12:59:10 PM,0.0,0.0,24.60,,
712,05/25/23 12:59:15 PM,0.0,0.0,24.60,,
713,05/25/23 12:59:20 PM,0.0,0.0,24.60,,
714,05/25/23 12:59:25 PM,0.0,0.0,24.70,,
715,05/25/23 12:59:30 PM,0.0,0.0,26.82,,
716,05/25/23 12:59:35 PM,0.0,0.0,25.65,,
717,05/25/23 12:59:40 PM,0.0,0.0,25.42,,
718,05/25/23 12:59:45 PM,0.0,0.0,27.29,,
719,05/25/23 12:59:50 PM,0.0,0.0,27.63,,
720,05/25/23 12:59:55 PM,0.0,0.0,27.96,,
721,05/25/23 01:00:00 PM,0.0,0.0,27.38,,
722,05/25/23 01:00:05 PM,0.0,0.0,26.47,,
723,05/25/23 01:00:10 PM,0.0,0.0,26.02,,
724,05/25/23 01:00:15 PM,0.0,0.0,25.76,,
725,05/25/23 01:00:20 PM,0.0,0.0,25.53,,
726,05/25/23 01:00:25 PM,0.0,0.0,25.35,,
727,05/25/23 01:00:30 PM,0.0,0.0,25.28,,
728,05/25/23 01:00:35 PM,0.0,0.0,25.22,,
729,05/25/23 01:00:40 PM,0.0,0.0,25.12,,
730,05/25/23 01:00:45 PM,0.0,0.0,25.09,,
731,05/25/23 01:00:50 PM,0.0,0.0,25.00,,
732,05/25/23 01:00:55 PM,0.0,0.0,24.96,,
733,05/25/23 01:01:00 PM,0.0,0.0,24.90,,
734,05/25/23 01:01:05 PM,0.0,0.0,24.89,,
735,05/25/23 01:01:10 PM,0.0,0.0,24.96,,
736,05/25/23 01:01:15 PM,0.0,0.0,24.92,,
737,05/25/23 01:01:20 PM,0.0,0.0,24.93,,
738,05/25/23 01:01:25 PM,0.0,0.0,24.88,,
739,05/25/23 01:01:30 PM,0.0,0.0,24.84,,
740,05/25/23 01:01:35 PM,0.0,0.0,24.82,,
741,05/25/23 01:01:40 PM,0.0,0.0,24.84,,
742,05/25/23 01:01:45 PM,0.0,0.0,24.81,,
743,05/25/23 01:01:50 PM,0.0,0.0,24.88,,
744,05/25/23 01:01:55 PM,0.0,0.0,24.75,,
745,05/25/23 01:02:00 PM,0.0,0.0,24.88,,
746,05/25/23 01:02:05 PM,0.0,0.0,24.81,,
747,05/25/23 01:02:10 PM,0.0,0.0,24.75,,
748,05/25/23 01:02:15 PM,0.0,0.0,24.77,,
749,05/25/23 01:02:20 PM,0.0,0.0,24.79,,
750,05/25/23 01:02:25 PM,0.0,0.0,24.75,,
751,05/25/23 01:02:30 PM,0.0,0.0,24.77,,
752,05/25/23 01:02:35 PM,0.0,0.0,24.74,,
753,05/25/23 01:02:40 PM,0.0,0.0,24.67,,
754,05/25/23 01:02:45 PM,0.0,0.0,24.65,,
755,05/25/23 01:02:50 PM,0.0,0.0,24.56,,
756,05/25/23 01:02:55 PM,0.0,0.0,24.54,,
757,05/25/23 01:03:00 PM,0.0,0.0,24.52,,
758,05/25/23 01:03:05 PM,0.0,0.0,24.47,,
759,05/25/23 01:03:10 PM,0.0,0.0,24.39,,
760,05/25/23 01:03:15 PM,0.0,0.0,24.37,,
761,05/25/23 01:03:20 PM,117.9,358.0,19.02,,
762,05/25/23 01:03:25 PM,0.0,0.0,20.48,,
763,05/25/23 01:03:30 PM,0.0,0.0,21.05,,
764,05/25/23 01:03:35 PM,0.0,0.0,21.36,,
765,05/25/23 01:03:40 PM,0.0,0.0,21.53,,
766,05/25/23 01:03:45 PM,111.2,372.4,18.67,,
767,05/25/23 01:03:50 PM,111.2,373.3,18.37,,
768,05/25/23 01:03:55 PM,111.2,372.4,18.53,,
769,05/25/23 01:04:00 PM,111.2,373.3,18.46,,
770,05/25/23 01:04:05 PM,111.2,372.4,18.48,,
771,05/25/23 01:04:10 PM,111.2,373.3,18.41,,
772,05/25/23 01:04:15 PM,111.2,372.4,18.45,,
773,05/25/23 01:04:20 PM,111.2,373.3,18.41,,
774,05/25/23 01:04:25 PM,111.2,373.3,18.41,,
775,05/25/23 01:04:30 PM,111.2,373.3,18.44,,
776,05/25/23 01:04:35 PM,110.7,374.3,18.22,,
777,05/25/23 01:04:40 PM,110.7,374.3,18.23,,
778,05/25/23 01:04:45 PM,110.7,374.3,18.26,,
779,05/25/23 01:04:50 PM,110.7,374.3,18.32,,
780,05/25/23 01:04:55 PM,110.3,375.3,18.15,,
781,05/25/23 01:05:00 PM,110.7,374.3,18.19,,
782,05/25/23 01:05:05 PM,110.7,374.3,18.19,,
783,05/25/23 01:05:10 PM,110.7,374.3,18.18,,
784,05/25/23 01:05:15 PM,110.3,374.3,18.14,,
785,05/25/23 01:05:20 PM,110.7,375.3,18.14,,
786,05/25/23 01:05:25 PM,110.3,375.3,18.11,,
787,05/25/23 01:05:30 PM,110.3,375.3,18.11,,
788,05/25/23 01:05:35 PM,110.3,375.3,18.11,,
789,05/25/23 01:05:40 PM,110.3,375.3,18.03,,
790,05/25/23 01:05:45 PM,110.3,375.3,18.04,,
791,05/25/23 01:05:50 PM,110.3,375.3,18.03,,
792,05/25/23 01:05:55 PM,110.3,376.3,18.04,,
793,05/25/23 01:06:00 PM,110.3,375.3,18.03,,
794,05/25/23 01:06:05 PM,110.3,375.3,18.02,,
795,05/25/23 01:06:10 PM,110.3,376.3,17.99,,
796,05/25/23 01:06:15 PM,110.3,375.3,17.96,,
797,05/25/23 01:06:20 PM,109.8,376.3,17.89,,
798,05/25/23 01:06:25 PM,110.3,376.3,17.91,,
799,05/25/23 01:06:30 PM,109.8,376.3,17.88,,
800,05/25/23 01:06:35 PM,109.8,376.3,17.88,,
801,05/25/23 01:06:40 PM,110.3,376.3,17.91,,
802,05/25/23 01:06:45 PM,110.3,376.3,17.89,,
803,05/25/23 01:06:50 PM,109.8,375.3,17.92,,
804,05/25/23 01:06:55 PM,109.8,375.3,17.89,,
805,05/25/23 01:07:00 PM,110.3,375.3,17.89,,
806,05/25/23 01:07:05 PM,109.8,375.3,17.92,,
807,05/25/23 01:07:10 PM,109.8,376.3,17.91,,
808,05/25/23 01:07:15 PM,109.8,376.3,17.89,,
809,05/25/23 01:07:20 PM,109.8,376.3,17.88,,
810,05/25/23 01:07:25 PM,109.8,375.3,17.94,,
811,05/25/23 01:07:30 PM,109.8,376.3,17.91,,
812,05/25/23 01:07:35 PM,109.8,376.3,17.88,,
813,05/25/23 01:07:40 PM,109.8,375.3,17.87,,
814,05/25/23 01:07:45 PM,109.8,376.3,17.87,,
815,05/25/23 01:07:50 PM,109.4,377.3,17.87,,
816,05/25/23 01:07:55 PM,109.8,376.3,17.87,,
817,05/25/23 01:08:00 PM,109.8,375.3,17.85,,
818,05/25/23 01:08:05 PM,109.8,376.3,17.85,,
819,05/25/23 01:08:10 PM,109.8,377.3,17.84,,
820,05/25/23 01:08:15 PM,109.8,376.3,17.85,,
821,05/25/23 01:08:20 PM,109.8,376.3,17.85,,
822,05/25/23 01:08:25 PM,109.8,376.3,17.84,,
823,05/25/23 01:08:30 PM,109.8,375.3,17.85,,
824,05/25/23 01:08:35 PM,109.8,376.3,17.85,,
825,05/25/23 01:08:40 PM,109.8,376.3,17.85,,
826,05/25/23 01:08:45 PM,109.8,377.3,17.85,,
827,05/25/23 01:08:50 PM,109.8,377.3,17.84,,
828,05/25/23 01:08:55 PM,109.8,377.3,17.85,,
829,05/25/23 01:09:00 PM,109.4,377.3,17.84,,
830,05/25/23 01:09:05 PM,109.4,376.3,17.83,,
831,05/25/23 01:09:10 PM,109.4,377.3,17.84,,
832,05/25/23 01:09:15 PM,109.8,377.3,17.84,,
833,05/25/23 01:09:20 PM,109.4,377.3,17.84,,
834,05/25/23 01:09:25 PM,109.4,377.3,17.83,,
835,05/25/23 01:09:30 PM,109.8,377.3,17.83,,
836,05/25/23 01:09:35 PM,109.4,377.3,17.83,,
837,05/25/23 01:09:40 PM,109.4,377.3,17.83,,
838,05/25/23 01:09:45 PM,109.4,377.3,17.83,,
839,05/25/23 01:09:50 PM,109.8,376.3,17.84,,
840,05/25/23 01:09:55 PM,109.4,377.3,17.83,,
841,05/25/23 01:10:00 PM,109.4,377.3,17.84,,
842,05/25/23 01:10:05 PM,109.4,377.3,17.81,,
843,05/25/23 01:10:10 PM,109.4,377.3,17.81,,
844,05/25/23 01:10:15 PM,109.4,377.3,17.84,,
845,05/25/23 01:10:20 PM,109.8,377.3,17.84,,
846,05/25/23 01:10:25 PM,109.8,376.3,17.84,,
847,05/25/23 01:10:30 PM,109.8,377.3,17.83,,
848,05/25/23 01:10:35 PM,109.4,377.3,17.83,,
849,05/25/23 01:10:40 PM,109.4,377.3,17.84,,
850,05/25/23 01:10:45 PM,109.8,376.3,17.84,,
851,05/25/23 01:10:50 PM,109.8,377.3,17.84,,
852,05/25/23 01:10:55 PM,109.4,377.3,17.85,,
853,05/25/23 01:11:00 PM,109.8,377.3,17.84,,
854,05/25/23 01:11:05 PM,109.8,376.3,17.84,,
855,05/25/23 01:11:10 PM,109.8,377.3,17.84,,
856,05/25/23 01:11:15 PM,109.8,377.3,17.83,,
857,05/25/23 01:11:20 PM,109.8,377.3,17.84,,
858,05/25/23 01:11:25 PM,109.4,377.3,17.84,,
859,05/25/23 01:11:30 PM,109.8,377.3,17.83,,
860,05/25/23 01:11:35 PM,109.8,375.3,17.85,,
861,05/25/23 01:11:40 PM,109.8,377.3,17.83,,
862,05/25/23 01:11:45 PM,109.4,377.3,17.83,,
863,05/25/23 01:11:50 PM,109.4,377.3,17.84,,
864,05/25/23 01:11:55 PM,109.4,377.3,17.84,,
865,05/25/23 01:12:00 PM,109.4,377.3,17.84,,
866,05/25/23 01:12:05 PM,109.8,376.3,17.83,,
867,05/25/23 01:12:10 PM,109.4,377.3,17.84,,
868,05/25/23 01:12:15 PM,109.4,377.3,17.84,,
869,05/25/23 01:12:20 PM,109.8,377.3,17.84,,
870,05/25/23 01:12:25 PM,109.8,375.3,17.84,,
871,05/25/23 01:12:30 PM,109.8,375.3,17.84,,
872,05/25/23 01:12:35 PM,109.8,377.3,17.84,,
873,05/25/23 01:12:40 PM,109.8,376.3,17.84,,
874,05/25/23 01:12:45 PM,109.4,377.3,17.84,,
875,05/25/23 01:12:50 PM,109.8,376.3,17.84,,
876,05/25/23 01:12:55 PM,109.8,376.3,17.85,,
877,05/25/23 01:13:00 PM,109.4,377.3,17.85,,
878,05/25/23 01:13:05 PM,109.4,377.3,17.85,,
879,05/25/23 01:13:10 PM,109.4,377.3,17.84,,
880,05/25/23 01:13:15 PM,109.8,376.3,17.85,,
881,05/25/23 01:13:20 PM,109.4,377.3,17.84,,
882,05/25/23 01:13:25 PM,109.4,377.3,17.84,,
883,05/25/23 01:13:30 PM,109.8,377.3,17.84,,
884,05/25/23 01:13:35 PM,109.8,377.3,17.84,,
885,05/25/23 01:13:40 PM,109.4,377.3,17.84,,
