"Plot Title: mgas_station_4"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10559458, SEN S/N: 10559458)","Full Range, μS/cm (LGR S/N: 10559458, SEN S/N: 10559458, LBL: SC)","Temp, °C (LGR S/N: 10559458, SEN S/N: 10559458)","Coupler Detached (LGR S/N: 10559458)","Bad Battery (LGR S/N: 10559458)","End Of File (LGR S/N: 10559458)"
425,05/25/23 12:35:20 PM,96.4,98.1,18.21,,,
426,05/25/23 12:35:25 PM,96.4,97.7,18.19,,,
427,05/25/23 12:35:30 PM,96.4,97.7,18.19,,,
428,05/25/23 12:35:35 PM,96.5,98.1,18.21,,,
429,05/25/23 12:35:40 PM,96.4,98.1,18.19,,,
430,05/25/23 12:35:45 PM,96.5,97.7,18.19,,,
431,05/25/23 12:35:50 PM,96.5,98.1,18.19,,,
432,05/25/23 12:35:55 PM,96.4,97.7,18.19,,,
433,05/25/23 12:36:00 PM,96.5,97.7,18.21,,,
434,05/25/23 12:36:05 PM,96.4,97.7,18.19,,,
435,05/25/23 12:36:10 PM,96.4,97.7,18.19,,,
436,05/25/23 12:36:15 PM,96.4,98.1,18.19,,,
437,05/25/23 12:36:20 PM,96.4,97.7,18.21,,,
438,05/25/23 12:36:25 PM,96.3,97.7,18.19,,,
439,05/25/23 12:36:30 PM,96.5,97.7,18.19,,,
440,05/25/23 12:36:35 PM,96.5,97.7,18.21,,,
441,05/25/23 12:36:40 PM,96.4,98.1,18.19,,,
442,05/25/23 12:36:45 PM,96.4,97.7,18.21,,,
443,05/25/23 12:36:50 PM,96.4,98.1,18.19,,,
444,05/25/23 12:36:55 PM,96.4,98.1,18.19,,,
445,05/25/23 12:37:00 PM,96.5,98.1,18.19,,,
446,05/25/23 12:37:05 PM,96.4,97.7,18.21,,,
447,05/25/23 12:37:10 PM,96.5,98.1,18.19,,,
448,05/25/23 12:37:15 PM,96.5,98.1,18.19,,,
449,05/25/23 12:37:20 PM,96.4,98.1,18.21,,,
450,05/25/23 12:37:25 PM,96.3,97.7,18.21,,,
451,05/25/23 12:37:30 PM,96.4,97.7,18.19,,,
452,05/25/23 12:37:35 PM,96.5,98.1,18.19,,,
453,05/25/23 12:37:40 PM,96.5,97.7,18.21,,,
454,05/25/23 12:37:45 PM,96.5,98.1,18.19,,,
455,05/25/23 12:37:50 PM,96.4,97.7,18.21,,,
456,05/25/23 12:37:55 PM,96.4,98.1,18.21,,,
457,05/25/23 12:38:00 PM,96.4,98.1,18.21,,,
458,05/25/23 12:38:05 PM,96.5,98.1,18.21,,,
459,05/25/23 12:38:10 PM,96.4,97.7,18.21,,,
460,05/25/23 12:38:15 PM,96.5,97.7,18.21,,,
461,05/25/23 12:38:20 PM,96.5,98.1,18.21,,,
462,05/25/23 12:38:25 PM,96.4,98.1,18.21,,,
463,05/25/23 12:38:30 PM,96.4,97.7,18.19,,,
464,05/25/23 12:38:35 PM,96.5,98.1,18.21,,,
465,05/25/23 12:38:40 PM,96.4,98.1,18.21,,,
466,05/25/23 12:38:45 PM,96.4,97.7,18.21,,,
467,05/25/23 12:38:50 PM,96.5,97.7,18.21,,,
468,05/25/23 12:38:55 PM,96.4,97.7,18.21,,,
469,05/25/23 12:39:00 PM,96.5,97.7,18.21,,,
470,05/25/23 12:39:05 PM,96.4,97.7,18.21,,,
471,05/25/23 12:39:10 PM,96.4,97.7,18.21,,,
472,05/25/23 12:39:15 PM,96.4,98.1,18.21,,,
473,05/25/23 12:39:20 PM,96.4,97.7,18.21,,,
474,05/25/23 12:39:25 PM,96.4,97.7,18.19,,,
475,05/25/23 12:39:30 PM,96.5,98.1,18.21,,,
476,05/25/23 12:39:35 PM,96.5,98.1,18.21,,,
477,05/25/23 12:39:40 PM,96.4,97.7,18.21,,,
478,05/25/23 12:39:45 PM,96.4,97.7,18.21,,,
479,05/25/23 12:39:50 PM,96.6,98.1,18.22,,,
480,05/25/23 12:39:55 PM,96.4,98.1,18.21,,,
481,05/25/23 12:40:00 PM,96.5,98.1,18.21,,,
482,05/25/23 12:40:05 PM,96.5,98.1,18.21,,,
483,05/25/23 12:40:10 PM,96.5,98.1,18.22,,,
484,05/25/23 12:40:15 PM,96.4,98.1,18.21,,,
485,05/25/23 12:40:20 PM,96.5,98.1,18.22,,,
486,05/25/23 12:40:25 PM,96.5,97.7,18.21,,,
487,05/25/23 12:40:30 PM,96.5,98.1,18.22,,,
488,05/25/23 12:40:35 PM,96.4,97.7,18.21,,,
489,05/25/23 12:40:40 PM,96.5,98.1,18.22,,,
490,05/25/23 12:40:45 PM,96.5,98.1,18.21,,,
491,05/25/23 12:40:50 PM,96.4,98.1,18.21,,,
492,05/25/23 12:40:55 PM,96.5,98.1,18.22,,,
493,05/25/23 12:41:00 PM,96.5,98.1,18.22,,,
494,05/25/23 12:41:05 PM,96.5,98.1,18.22,,,
495,05/25/23 12:41:10 PM,96.5,98.1,18.22,,,
496,05/25/23 12:41:15 PM,96.5,98.1,18.22,,,
497,05/25/23 12:41:20 PM,96.5,98.1,18.22,,,
498,05/25/23 12:41:25 PM,96.5,98.1,18.23,,,
499,05/25/23 12:41:30 PM,96.5,98.1,18.23,,,
500,05/25/23 12:41:35 PM,96.6,98.1,18.22,,,
501,05/25/23 12:41:40 PM,96.4,98.1,18.22,,,
502,05/25/23 12:41:45 PM,96.5,97.7,18.22,,,
503,05/25/23 12:41:50 PM,96.5,98.1,18.23,,,
504,05/25/23 12:41:55 PM,96.5,98.1,18.22,,,
505,05/25/23 12:42:00 PM,96.5,98.1,18.22,,,
506,05/25/23 12:42:05 PM,96.5,98.1,18.22,,,
507,05/25/23 12:42:10 PM,96.5,98.1,18.22,,,
508,05/25/23 12:42:15 PM,96.5,98.1,18.22,,,
509,05/25/23 12:42:20 PM,96.5,98.1,18.22,,,
510,05/25/23 12:42:25 PM,96.5,97.7,18.22,,,
511,05/25/23 12:42:30 PM,96.5,98.1,18.22,,,
512,05/25/23 12:42:35 PM,96.5,98.1,18.22,,,
513,05/25/23 12:42:40 PM,96.5,98.1,18.23,,,
514,05/25/23 12:42:45 PM,96.5,98.1,18.22,,,
515,05/25/23 12:42:50 PM,96.5,98.1,18.23,,,
516,05/25/23 12:42:55 PM,96.5,98.1,18.23,,,
517,05/25/23 12:43:00 PM,96.5,98.1,18.23,,,
518,05/25/23 12:43:05 PM,96.5,98.1,18.22,,,
519,05/25/23 12:43:10 PM,96.5,98.1,18.23,,,
520,05/25/23 12:43:15 PM,96.5,98.1,18.23,,,
521,05/25/23 12:43:20 PM,96.5,98.1,18.23,,,
522,05/25/23 12:43:25 PM,96.5,98.1,18.23,,,
523,05/25/23 12:43:30 PM,96.5,98.1,18.23,,,
524,05/25/23 12:43:35 PM,96.5,98.1,18.23,,,
525,05/25/23 12:43:40 PM,96.5,98.1,18.23,,,
526,05/25/23 12:43:45 PM,96.5,98.1,18.23,,,
527,05/25/23 12:43:50 PM,96.5,98.1,18.23,,,
528,05/25/23 12:43:55 PM,96.5,98.4,18.23,,,
529,05/25/23 12:44:00 PM,96.5,98.1,18.23,,,
530,05/25/23 12:44:05 PM,96.5,98.1,18.23,,,
531,05/25/23 12:44:10 PM,96.5,98.1,18.23,,,
532,05/25/23 12:44:15 PM,96.5,98.1,18.23,,,
533,05/25/23 12:44:20 PM,96.5,98.1,18.23,,,
534,05/25/23 12:44:25 PM,96.5,98.1,18.23,,,
535,05/25/23 12:44:30 PM,96.5,98.1,18.23,,,
536,05/25/23 12:44:35 PM,96.5,98.1,18.23,,,
537,05/25/23 12:44:40 PM,96.6,98.1,18.23,,,
538,05/25/23 12:44:45 PM,96.5,98.1,18.23,,,
539,05/25/23 12:44:50 PM,96.5,98.1,18.23,,,
540,05/25/23 12:44:55 PM,96.5,98.1,18.23,,,
541,05/25/23 12:45:00 PM,96.5,98.1,18.23,,,
542,05/25/23 12:45:05 PM,96.5,98.1,18.23,,,
543,05/25/23 12:45:10 PM,96.5,98.1,18.22,,,
544,05/25/23 12:45:15 PM,96.5,98.1,18.23,,,
545,05/25/23 12:45:20 PM,96.5,98.1,18.25,,,
546,05/25/23 12:45:25 PM,96.5,98.1,18.25,,,
547,05/25/23 12:45:30 PM,96.5,98.1,18.25,,,
548,05/25/23 12:45:35 PM,96.5,98.1,18.23,,,
549,05/25/23 12:45:40 PM,96.5,98.1,18.23,,,
550,05/25/23 12:45:45 PM,96.5,98.1,18.23,,,
551,05/25/23 12:45:50 PM,96.5,98.1,18.23,,,
552,05/25/23 12:45:55 PM,96.5,98.1,18.25,,,
553,05/25/23 12:46:00 PM,96.5,98.1,18.23,,,
554,05/25/23 12:46:05 PM,96.5,98.1,18.25,,,
555,05/25/23 12:46:10 PM,96.5,98.1,18.25,,,
556,05/25/23 12:46:15 PM,96.5,98.1,18.23,,,
557,05/25/23 12:46:20 PM,96.5,98.1,18.25,,,
558,05/25/23 12:46:25 PM,96.5,98.1,18.25,,,
559,05/25/23 12:46:30 PM,96.5,98.1,18.25,,,
560,05/25/23 12:46:35 PM,96.5,98.1,18.25,,,
561,05/25/23 12:46:40 PM,96.5,98.1,18.25,,,
562,05/25/23 12:46:45 PM,96.5,98.1,18.25,,,
563,05/25/23 12:46:50 PM,96.5,98.1,18.25,,,
564,05/25/23 12:46:55 PM,96.5,98.1,18.25,,,
565,05/25/23 12:47:00 PM,96.5,98.1,18.25,,,
566,05/25/23 12:47:05 PM,96.5,98.1,18.25,,,
567,05/25/23 12:47:10 PM,96.5,98.1,18.25,,,
568,05/25/23 12:47:15 PM,96.5,98.1,18.25,,,
569,05/25/23 12:47:20 PM,96.5,98.1,18.25,,,
570,05/25/23 12:47:25 PM,96.5,98.4,18.25,,,
571,05/25/23 12:47:30 PM,96.5,98.1,18.25,,,
572,05/25/23 12:47:35 PM,96.5,98.1,18.25,,,
573,05/25/23 12:47:40 PM,96.5,98.1,18.25,,,
574,05/25/23 12:47:45 PM,96.5,98.1,18.25,,,
575,05/25/23 12:47:50 PM,96.5,98.4,18.25,,,
576,05/25/23 12:47:55 PM,96.5,98.1,18.25,,,
577,05/25/23 12:48:00 PM,96.5,98.1,18.25,,,
578,05/25/23 12:48:05 PM,96.5,98.1,18.25,,,
579,05/25/23 12:48:10 PM,96.5,98.4,18.25,,,
580,05/25/23 12:48:15 PM,96.5,98.1,18.25,,,
581,05/25/23 12:48:20 PM,96.5,98.1,18.25,,,
582,05/25/23 12:48:25 PM,96.5,98.1,18.25,,,
583,05/25/23 12:48:30 PM,96.5,98.1,18.25,,,
584,05/25/23 12:48:35 PM,96.5,98.4,18.25,,,
585,05/25/23 12:48:40 PM,96.5,98.1,18.25,,,
586,05/25/23 12:48:45 PM,96.5,98.1,18.25,,,
587,05/25/23 12:48:50 PM,96.5,98.1,18.25,,,
588,05/25/23 12:48:55 PM,96.5,98.1,18.25,,,
589,05/25/23 12:49:00 PM,96.5,98.4,18.25,,,
590,05/25/23 12:49:05 PM,96.6,98.1,18.26,,,
591,05/25/23 12:49:10 PM,96.5,98.1,18.25,,,
592,05/25/23 12:49:15 PM,96.5,98.1,18.26,,,
593,05/25/23 12:49:20 PM,96.5,98.1,18.26,,,
594,05/25/23 12:49:25 PM,96.5,98.1,18.26,,,
595,05/25/23 12:49:30 PM,96.6,98.1,18.26,,,
596,05/25/23 12:49:35 PM,96.6,98.1,18.26,,,
597,05/25/23 12:49:40 PM,96.5,98.1,18.26,,,
598,05/25/23 12:49:45 PM,96.6,98.1,18.26,,,
599,05/25/23 12:49:50 PM,96.6,98.4,18.27,,,
600,05/25/23 12:49:55 PM,96.5,98.1,18.27,,,
601,05/25/23 12:50:00 PM,96.5,98.1,18.26,,,
602,05/25/23 12:50:05 PM,96.5,98.4,18.26,,,
603,05/25/23 12:50:10 PM,96.6,98.1,18.27,,,
604,05/25/23 12:50:15 PM,96.6,98.4,18.27,,,
605,05/25/23 12:50:20 PM,96.6,98.4,18.27,,,
606,05/25/23 12:50:25 PM,96.6,98.4,18.27,,,
607,05/25/23 12:50:30 PM,96.6,98.1,18.27,,,
608,05/25/23 12:50:35 PM,96.7,98.4,18.29,,,
609,05/25/23 12:50:40 PM,96.6,98.4,18.29,,,
610,05/25/23 12:50:45 PM,96.6,98.4,18.27,,,
611,05/25/23 12:50:50 PM,96.7,98.1,18.29,,,
612,05/25/23 12:50:55 PM,96.6,98.4,18.29,,,
613,05/25/23 12:51:00 PM,96.6,98.4,18.29,,,
614,05/25/23 12:51:05 PM,96.6,98.1,18.29,,,
615,05/25/23 12:51:10 PM,96.7,98.4,18.29,,,
616,05/25/23 12:51:15 PM,96.6,98.4,18.29,,,
617,05/25/23 12:51:20 PM,96.6,98.4,18.29,,,
618,05/25/23 12:51:25 PM,96.7,98.4,18.29,,,
619,05/25/23 12:51:30 PM,96.6,98.1,18.29,,,
620,05/25/23 12:51:35 PM,96.6,98.4,18.30,,,
621,05/25/23 12:51:40 PM,96.6,98.4,18.29,,,
622,05/25/23 12:51:45 PM,96.6,98.4,18.30,,,
623,05/25/23 12:51:50 PM,96.7,98.1,18.30,,,
624,05/25/23 12:51:55 PM,96.6,98.1,18.30,,,
625,05/25/23 12:52:00 PM,96.7,98.4,18.30,,,
626,05/25/23 12:52:05 PM,96.6,98.1,18.29,,,
627,05/25/23 12:52:10 PM,96.6,98.4,18.30,,,
628,05/25/23 12:52:15 PM,96.7,98.4,18.31,,,
629,05/25/23 12:52:20 PM,96.6,98.4,18.29,,,
630,05/25/23 12:52:25 PM,96.6,98.4,18.30,,,
631,05/25/23 12:52:30 PM,96.7,98.4,18.30,,,
632,05/25/23 12:52:35 PM,96.7,98.4,18.30,,,
633,05/25/23 12:52:40 PM,96.7,98.1,18.30,,,
634,05/25/23 12:52:45 PM,96.7,98.4,18.30,,,
635,05/25/23 12:52:50 PM,96.6,98.1,18.30,,,
636,05/25/23 12:52:55 PM,96.7,98.4,18.30,,,
637,05/25/23 12:53:00 PM,96.7,98.4,18.30,,,
638,05/25/23 12:53:05 PM,96.7,98.4,18.30,,,
639,05/25/23 12:53:10 PM,96.7,98.4,18.30,,,
640,05/25/23 12:53:15 PM,96.7,98.4,18.31,,,
641,05/25/23 12:53:20 PM,96.7,98.4,18.31,,,
642,05/25/23 12:53:25 PM,96.7,98.4,18.31,,,
643,05/25/23 12:53:30 PM,96.7,98.1,18.31,,,
644,05/25/23 12:53:35 PM,96.7,98.4,18.31,,,
645,05/25/23 12:53:40 PM,96.7,98.4,18.31,,,
646,05/25/23 12:53:45 PM,96.7,98.4,18.31,,,
647,05/25/23 12:53:50 PM,96.7,98.4,18.31,,,
648,05/25/23 12:53:55 PM,96.7,98.4,18.31,,,
649,05/25/23 12:54:00 PM,96.7,98.4,18.31,,,
650,05/25/23 12:54:05 PM,96.7,98.4,18.31,,,
651,05/25/23 12:54:10 PM,96.6,98.1,18.31,,,
652,05/25/23 12:54:15 PM,96.7,98.4,18.31,,,
653,05/25/23 12:54:20 PM,96.7,98.4,18.30,,,
654,05/25/23 12:54:25 PM,96.7,98.4,18.30,,,
655,05/25/23 12:54:30 PM,96.7,98.4,18.31,,,
656,05/25/23 12:54:35 PM,96.7,98.4,18.31,,,
657,05/25/23 12:54:40 PM,96.7,98.4,18.31,,,
658,05/25/23 12:54:45 PM,96.7,98.4,18.31,,,
659,05/25/23 12:54:50 PM,96.7,98.4,18.31,,,
660,05/25/23 12:54:55 PM,96.7,98.4,18.31,,,
661,05/25/23 12:55:00 PM,96.7,98.4,18.31,,,
662,05/25/23 12:55:05 PM,96.7,98.4,18.31,,,
663,05/25/23 12:55:10 PM,96.7,98.4,18.31,,,
664,05/25/23 12:55:15 PM,96.7,98.4,18.31,,,
665,05/25/23 12:55:20 PM,96.7,98.4,18.30,,,
666,05/25/23 12:55:25 PM,96.7,98.4,18.31,,,
667,05/25/23 12:55:30 PM,96.7,98.4,18.31,,,
668,05/25/23 12:55:35 PM,96.7,98.4,18.31,,,
669,05/25/23 12:55:40 PM,96.7,98.4,18.31,,,
670,05/25/23 12:55:45 PM,96.7,98.4,18.31,,,
671,05/25/23 12:55:50 PM,96.7,98.4,18.32,,,
672,05/25/23 12:55:55 PM,96.7,98.4,18.31,,,
673,05/25/23 12:56:00 PM,96.7,98.4,18.31,,,
674,05/25/23 12:56:05 PM,96.7,98.4,18.31,,,
675,05/25/23 12:56:10 PM,96.7,98.4,18.31,,,
676,05/25/23 12:56:15 PM,96.7,98.4,18.31,,,
677,05/25/23 12:56:20 PM,96.7,98.4,18.31,,,
678,05/25/23 12:56:25 PM,96.7,98.4,18.31,,,
679,05/25/23 12:56:30 PM,96.7,98.4,18.31,,,
680,05/25/23 12:56:35 PM,96.7,98.4,18.31,,,
681,05/25/23 12:56:40 PM,96.7,98.4,18.31,,,
682,05/25/23 12:56:45 PM,96.7,98.4,18.32,,,
683,05/25/23 12:56:50 PM,96.7,98.4,18.31,,,
684,05/25/23 12:56:55 PM,96.7,98.4,18.32,,,
685,05/25/23 12:57:00 PM,96.7,98.4,18.31,,,
686,05/25/23 12:57:05 PM,96.7,98.4,18.32,,,
687,05/25/23 12:57:10 PM,96.7,98.4,18.32,,,
688,05/25/23 12:57:15 PM,96.7,98.4,18.32,,,
689,05/25/23 12:57:20 PM,96.7,98.4,18.32,,,
690,05/25/23 12:57:25 PM,96.7,98.4,18.32,,,
691,05/25/23 12:57:30 PM,96.7,98.4,18.32,,,
692,05/25/23 12:57:35 PM,96.7,98.4,18.32,,,
693,05/25/23 12:57:40 PM,96.7,98.4,18.32,,,
694,05/25/23 12:57:45 PM,96.7,98.4,18.32,,,
695,05/25/23 12:57:50 PM,96.7,98.4,18.32,,,
696,05/25/23 12:57:55 PM,96.7,98.4,18.32,,,
697,05/25/23 12:58:00 PM,96.7,98.4,18.32,,,
698,05/25/23 12:58:05 PM,96.7,98.4,18.32,,,
699,05/25/23 12:58:10 PM,96.7,98.4,18.34,,,
700,05/25/23 12:58:15 PM,96.7,98.4,18.32,,,
701,05/25/23 12:58:20 PM,96.7,98.4,18.34,,,
702,05/25/23 12:58:25 PM,96.7,98.4,18.34,,,
703,05/25/23 12:58:30 PM,96.7,98.4,18.32,,,
704,05/25/23 12:58:35 PM,96.7,98.4,18.34,,,
705,05/25/23 12:58:40 PM,96.7,98.4,18.34,,,
706,05/25/23 12:58:45 PM,96.7,98.4,18.34,,,
707,05/25/23 12:58:50 PM,96.7,98.4,18.34,,,
708,05/25/23 12:58:55 PM,96.8,98.4,18.34,,,
709,05/25/23 12:59:00 PM,96.7,98.4,18.34,,,
710,05/25/23 12:59:05 PM,96.7,98.4,18.34,,,
711,05/25/23 12:59:10 PM,96.7,98.4,18.34,,,
712,05/25/23 12:59:15 PM,96.7,98.4,18.34,,,
713,05/25/23 12:59:20 PM,96.7,98.4,18.34,,,
714,05/25/23 12:59:25 PM,96.8,98.8,18.35,,,
715,05/25/23 12:59:30 PM,96.8,98.4,18.34,,,
716,05/25/23 12:59:35 PM,96.7,98.4,18.35,,,
717,05/25/23 12:59:40 PM,96.7,98.4,18.35,,,
718,05/25/23 12:59:45 PM,96.7,98.4,18.34,,,
719,05/25/23 12:59:50 PM,96.7,98.4,18.35,,,
720,05/25/23 12:59:55 PM,96.8,98.8,18.35,,,
721,05/25/23 01:00:00 PM,96.7,98.4,18.34,,,
722,05/25/23 01:00:05 PM,96.7,98.4,18.35,,,
723,05/25/23 01:00:10 PM,96.8,98.4,18.35,,,
724,05/25/23 01:00:15 PM,96.8,98.8,18.35,,,
725,05/25/23 01:00:20 PM,96.8,98.4,18.35,,,
726,05/25/23 01:00:25 PM,96.8,98.4,18.35,,,
727,05/25/23 01:00:30 PM,96.8,98.4,18.35,,,
728,05/25/23 01:00:35 PM,96.8,98.4,18.35,,,
729,05/25/23 01:00:40 PM,96.8,98.4,18.36,,,
730,05/25/23 01:00:45 PM,96.8,98.4,18.35,,,
731,05/25/23 01:00:50 PM,96.8,98.4,18.35,,,
732,05/25/23 01:00:55 PM,96.8,98.4,18.35,,,
733,05/25/23 01:01:00 PM,96.8,98.4,18.35,,,
734,05/25/23 01:01:05 PM,96.8,98.4,18.35,,,
735,05/25/23 01:01:10 PM,96.8,98.4,18.35,,,
736,05/25/23 01:01:15 PM,96.8,98.4,18.36,,,
737,05/25/23 01:01:20 PM,96.8,98.8,18.35,,,
738,05/25/23 01:01:25 PM,96.8,98.8,18.36,,,
739,05/25/23 01:01:30 PM,96.8,98.8,18.36,,,
740,05/25/23 01:01:35 PM,96.8,98.4,18.35,,,
741,05/25/23 01:01:40 PM,96.8,98.4,18.36,,,
742,05/25/23 01:01:45 PM,96.9,98.4,18.35,,,
743,05/25/23 01:01:50 PM,96.8,98.4,18.38,,,
744,05/25/23 01:01:55 PM,96.8,98.4,18.36,,,
745,05/25/23 01:02:00 PM,96.8,98.4,18.36,,,
746,05/25/23 01:02:05 PM,96.8,98.4,18.36,,,
747,05/25/23 01:02:10 PM,96.8,98.4,18.36,,,
748,05/25/23 01:02:15 PM,96.8,98.8,18.36,,,
749,05/25/23 01:02:20 PM,96.8,98.8,18.38,,,
750,05/25/23 01:02:25 PM,96.8,98.4,18.36,,,
751,05/25/23 01:02:30 PM,96.8,98.4,18.36,,,
752,05/25/23 01:02:35 PM,96.8,98.8,18.36,,,
753,05/25/23 01:02:40 PM,96.9,98.4,18.36,,,
754,05/25/23 01:02:45 PM,96.8,98.4,18.36,,,
755,05/25/23 01:02:50 PM,96.9,98.4,18.36,,,
756,05/25/23 01:02:55 PM,96.8,98.4,18.38,,,
757,05/25/23 01:03:00 PM,96.9,98.4,18.38,,,
758,05/25/23 01:03:05 PM,96.9,98.4,18.38,,,
759,05/25/23 01:03:10 PM,96.8,98.4,18.38,,,
760,05/25/23 01:03:15 PM,96.9,98.8,18.38,,,
761,05/25/23 01:03:20 PM,96.8,98.8,18.36,,,
762,05/25/23 01:03:25 PM,96.9,98.4,18.38,,,
763,05/25/23 01:03:30 PM,96.8,98.4,18.38,,,
764,05/25/23 01:03:35 PM,96.8,98.4,18.38,,,
765,05/25/23 01:03:40 PM,96.8,98.4,18.38,,,
766,05/25/23 01:03:45 PM,96.9,98.8,18.38,,,
767,05/25/23 01:03:50 PM,96.8,98.4,18.38,,,
768,05/25/23 01:03:55 PM,96.9,98.8,18.39,,,
769,05/25/23 01:04:00 PM,96.9,98.8,18.39,,,
770,05/25/23 01:04:05 PM,96.9,98.4,18.39,,,
771,05/25/23 01:04:10 PM,96.9,98.8,18.39,,,
772,05/25/23 01:04:15 PM,96.9,98.8,18.38,,,
773,05/25/23 01:04:20 PM,96.9,98.8,18.38,,,
774,05/25/23 01:04:25 PM,96.8,98.4,18.39,,,
775,05/25/23 01:04:30 PM,96.9,98.8,18.38,,,
776,05/25/23 01:04:35 PM,96.9,98.8,18.39,,,
777,05/25/23 01:04:40 PM,96.9,98.8,18.39,,,
778,05/25/23 01:04:45 PM,96.9,98.4,18.39,,,
779,05/25/23 01:04:50 PM,96.8,98.8,18.39,,,
780,05/25/23 01:04:55 PM,96.9,98.4,18.39,,,
781,05/25/23 01:05:00 PM,96.9,98.4,18.39,,,
782,05/25/23 01:05:05 PM,96.9,98.8,18.39,,,
783,05/25/23 01:05:10 PM,97.0,98.8,18.39,,,
784,05/25/23 01:05:15 PM,96.9,98.8,18.39,,,
785,05/25/23 01:05:20 PM,96.9,98.4,18.40,,,
786,05/25/23 01:05:25 PM,96.9,98.8,18.39,,,
787,05/25/23 01:05:30 PM,97.0,98.8,18.40,,,
788,05/25/23 01:05:35 PM,96.9,98.4,18.40,,,
789,05/25/23 01:05:40 PM,96.9,98.4,18.40,,,
790,05/25/23 01:05:45 PM,97.0,98.4,18.40,,,
791,05/25/23 01:05:50 PM,97.0,98.8,18.40,,,
792,05/25/23 01:05:55 PM,97.0,98.8,18.40,,,
793,05/25/23 01:06:00 PM,97.0,98.8,18.40,,,
794,05/25/23 01:06:05 PM,97.0,98.8,18.42,,,
795,05/25/23 01:06:10 PM,97.0,98.8,18.42,,,
796,05/25/23 01:06:15 PM,96.9,98.8,18.42,,,
797,05/25/23 01:06:20 PM,97.0,98.8,18.42,,,
798,05/25/23 01:06:25 PM,97.0,98.4,18.42,,,
799,05/25/23 01:06:30 PM,97.0,98.4,18.42,,,
800,05/25/23 01:06:35 PM,97.0,98.8,18.42,,,
801,05/25/23 01:06:40 PM,97.0,98.8,18.43,,,
802,05/25/23 01:06:45 PM,97.0,98.8,18.43,,,
803,05/25/23 01:06:50 PM,97.0,98.8,18.43,,,
804,05/25/23 01:06:55 PM,97.0,98.8,18.43,,,
805,05/25/23 01:07:00 PM,97.0,98.8,18.43,,,
806,05/25/23 01:07:05 PM,97.0,98.8,18.43,,,
807,05/25/23 01:07:10 PM,97.0,98.8,18.43,,,
808,05/25/23 01:07:15 PM,97.0,98.8,18.44,,,
809,05/25/23 01:07:20 PM,97.0,98.8,18.43,,,
810,05/25/23 01:07:25 PM,97.0,98.8,18.44,,,
811,05/25/23 01:07:30 PM,97.0,98.8,18.44,,,
812,05/25/23 01:07:35 PM,97.0,98.8,18.43,,,
813,05/25/23 01:07:40 PM,97.0,98.8,18.44,,,
814,05/25/23 01:07:45 PM,97.0,98.8,18.43,,,
815,05/25/23 01:07:50 PM,97.0,98.8,18.44,,,
816,05/25/23 01:07:55 PM,97.0,98.8,18.44,,,
817,05/25/23 01:08:00 PM,97.0,98.8,18.44,,,
818,05/25/23 01:08:05 PM,97.0,98.8,18.44,,,
819,05/25/23 01:08:10 PM,97.0,98.8,18.44,,,
820,05/25/23 01:08:15 PM,97.0,98.8,18.44,,,
821,05/25/23 01:08:20 PM,97.0,98.8,18.44,,,
822,05/25/23 01:08:25 PM,97.0,98.8,18.45,,,
823,05/25/23 01:08:30 PM,97.0,98.8,18.44,,,
824,05/25/23 01:08:35 PM,97.0,98.8,18.43,,,
825,05/25/23 01:08:40 PM,97.0,98.8,18.44,,,
826,05/25/23 01:08:45 PM,97.0,98.8,18.45,,,
827,05/25/23 01:08:50 PM,97.0,98.8,18.44,,,
828,05/25/23 01:08:55 PM,97.0,98.8,18.45,,,
829,05/25/23 01:09:00 PM,97.0,98.8,18.45,,,
830,05/25/23 01:09:05 PM,97.0,98.8,18.45,,,
831,05/25/23 01:09:10 PM,97.0,98.8,18.44,,,
832,05/25/23 01:09:15 PM,97.0,98.8,18.44,,,
833,05/25/23 01:09:20 PM,97.0,98.8,18.44,,,
834,05/25/23 01:09:25 PM,97.1,98.8,18.44,,,
835,05/25/23 01:09:30 PM,97.0,98.8,18.44,,,
836,05/25/23 01:09:35 PM,97.0,98.8,18.44,,,
837,05/25/23 01:09:40 PM,97.0,98.8,18.44,,,
838,05/25/23 01:09:45 PM,97.0,98.8,18.44,,,
839,05/25/23 01:09:50 PM,97.0,98.4,18.44,,,
840,05/25/23 01:09:55 PM,97.0,98.4,18.44,,,
841,05/25/23 01:10:00 PM,97.0,98.8,18.44,,,
842,05/25/23 01:10:05 PM,97.0,98.8,18.44,,,
843,05/25/23 01:10:10 PM,97.0,98.8,18.44,,,
844,05/25/23 01:10:15 PM,97.0,98.4,18.43,,,
845,05/25/23 01:10:20 PM,97.0,98.8,18.43,,,
846,05/25/23 01:10:25 PM,97.0,98.8,18.44,,,
847,05/25/23 01:10:30 PM,97.0,98.8,18.44,,,
848,05/25/23 01:10:35 PM,97.0,98.8,18.44,,,
849,05/25/23 01:10:40 PM,97.0,98.8,18.44,,,
850,05/25/23 01:10:45 PM,97.0,98.8,18.44,,,
851,05/25/23 01:10:50 PM,97.0,98.4,18.44,,,
852,05/25/23 01:10:55 PM,97.0,98.8,18.44,,,
853,05/25/23 01:11:00 PM,97.0,98.4,18.44,,,
854,05/25/23 01:11:05 PM,97.0,98.8,18.44,,,
855,05/25/23 01:11:10 PM,97.0,98.8,18.43,,,
