"Plot Title: mgas_station_1"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10395024, SEN S/N: 10395024)","Full Range, μS/cm (LGR S/N: 10395024, SEN S/N: 10395024)","Temp, °C (LGR S/N: 10395024, SEN S/N: 10395024)","Coupler Detached (LGR S/N: 10395024)","End Of File (LGR S/N: 10395024)"
441,05/25/23 12:36:40 PM,123.9,127.3,17.90,,
442,05/25/23 12:36:45 PM,123.9,127.7,17.89,,
443,05/25/23 12:36:50 PM,124.0,127.3,17.90,,
444,05/25/23 12:36:55 PM,124.0,127.3,17.90,,
445,05/25/23 12:37:00 PM,124.0,127.3,17.90,,
446,05/25/23 12:37:05 PM,123.9,127.3,17.90,,
447,05/25/23 12:37:10 PM,123.9,127.3,17.90,,
448,05/25/23 12:37:15 PM,123.9,127.3,17.90,,
449,05/25/23 12:37:20 PM,124.0,127.3,17.90,,
450,05/25/23 12:37:25 PM,124.0,127.3,17.90,,
451,05/25/23 12:37:30 PM,124.0,127.3,17.90,,
452,05/25/23 12:37:35 PM,124.0,127.3,17.90,,
453,05/25/23 12:37:40 PM,124.0,127.3,17.90,,
454,05/25/23 12:37:45 PM,124.0,127.3,17.90,,
455,05/25/23 12:37:50 PM,124.0,127.3,17.90,,
456,05/25/23 12:37:55 PM,124.0,127.7,17.90,,
457,05/25/23 12:38:00 PM,124.0,127.3,17.90,,
458,05/25/23 12:38:05 PM,124.0,127.7,17.90,,
459,05/25/23 12:38:10 PM,124.0,127.3,17.91,,
460,05/25/23 12:38:15 PM,124.0,127.3,17.91,,
461,05/25/23 12:38:20 PM,124.0,127.3,17.90,,
462,05/25/23 12:38:25 PM,124.0,127.3,17.90,,
463,05/25/23 12:38:30 PM,124.0,127.3,17.90,,
464,05/25/23 12:38:35 PM,124.0,127.3,17.90,,
465,05/25/23 12:38:40 PM,124.0,126.9,17.90,,
466,05/25/23 12:38:45 PM,124.0,127.3,17.90,,
467,05/25/23 12:38:50 PM,124.0,127.3,17.90,,
468,05/25/23 12:38:55 PM,124.0,127.3,17.90,,
469,05/25/23 12:39:00 PM,124.0,127.3,17.91,,
470,05/25/23 12:39:05 PM,124.0,127.3,17.90,,
471,05/25/23 12:39:10 PM,124.0,127.3,17.90,,
472,05/25/23 12:39:15 PM,124.0,127.3,17.90,,
473,05/25/23 12:39:20 PM,124.0,127.3,17.90,,
474,05/25/23 12:39:25 PM,124.0,127.3,17.91,,
475,05/25/23 12:39:30 PM,124.0,127.3,17.91,,
476,05/25/23 12:39:35 PM,124.0,127.3,17.90,,
477,05/25/23 12:39:40 PM,124.0,127.7,17.91,,
478,05/25/23 12:39:45 PM,124.0,127.3,17.91,,
479,05/25/23 12:39:50 PM,124.0,127.3,17.91,,
480,05/25/23 12:39:55 PM,124.0,127.3,17.91,,
481,05/25/23 12:40:00 PM,124.0,127.3,17.91,,
482,05/25/23 12:40:05 PM,124.0,127.7,17.91,,
483,05/25/23 12:40:10 PM,124.0,127.3,17.91,,
484,05/25/23 12:40:15 PM,124.1,127.3,17.91,,
485,05/25/23 12:40:20 PM,124.0,127.3,17.93,,
486,05/25/23 12:40:25 PM,124.0,127.3,17.91,,
487,05/25/23 12:40:30 PM,124.0,127.3,17.91,,
488,05/25/23 12:40:35 PM,124.0,127.3,17.91,,
489,05/25/23 12:40:40 PM,124.0,127.3,17.91,,
490,05/25/23 12:40:45 PM,124.0,127.3,17.93,,
491,05/25/23 12:40:50 PM,124.0,127.3,17.91,,
492,05/25/23 12:40:55 PM,124.1,127.3,17.91,,
493,05/25/23 12:41:00 PM,124.0,127.3,17.91,,
494,05/25/23 12:41:05 PM,124.0,127.3,17.91,,
495,05/25/23 12:41:10 PM,124.1,127.3,17.91,,
496,05/25/23 12:41:15 PM,124.0,127.3,17.91,,
497,05/25/23 12:41:20 PM,124.1,127.3,17.93,,
498,05/25/23 12:41:25 PM,124.1,127.7,17.93,,
499,05/25/23 12:41:30 PM,124.1,127.3,17.91,,
500,05/25/23 12:41:35 PM,124.1,127.7,17.93,,
501,05/25/23 12:41:40 PM,124.1,127.7,17.93,,
502,05/25/23 12:41:45 PM,124.1,127.3,17.93,,
503,05/25/23 12:41:50 PM,124.1,127.7,17.91,,
504,05/25/23 12:41:55 PM,124.2,127.3,17.93,,
505,05/25/23 12:42:00 PM,124.1,127.7,17.91,,
506,05/25/23 12:42:05 PM,124.1,127.3,17.93,,
507,05/25/23 12:42:10 PM,124.1,127.3,17.93,,
508,05/25/23 12:42:15 PM,124.1,127.3,17.93,,
509,05/25/23 12:42:20 PM,124.1,127.3,17.93,,
510,05/25/23 12:42:25 PM,124.1,127.3,17.93,,
511,05/25/23 12:42:30 PM,124.1,127.3,17.93,,
512,05/25/23 12:42:35 PM,124.1,127.3,17.93,,
513,05/25/23 12:42:40 PM,124.1,127.7,17.93,,
514,05/25/23 12:42:45 PM,124.2,127.3,17.93,,
515,05/25/23 12:42:50 PM,124.2,127.3,17.93,,
516,05/25/23 12:42:55 PM,124.1,127.3,17.93,,
517,05/25/23 12:43:00 PM,124.1,127.7,17.93,,
518,05/25/23 12:43:05 PM,124.2,127.3,17.93,,
519,05/25/23 12:43:10 PM,124.1,127.3,17.94,,
520,05/25/23 12:43:15 PM,124.2,127.7,17.94,,
521,05/25/23 12:43:20 PM,124.1,127.7,17.93,,
522,05/25/23 12:43:25 PM,124.2,127.3,17.93,,
523,05/25/23 12:43:30 PM,124.2,127.3,17.93,,
524,05/25/23 12:43:35 PM,124.2,127.3,17.94,,
525,05/25/23 12:43:40 PM,124.2,127.7,17.93,,
526,05/25/23 12:43:45 PM,124.2,127.3,17.94,,
527,05/25/23 12:43:50 PM,124.3,127.3,17.94,,
528,05/25/23 12:43:55 PM,124.2,127.7,17.94,,
529,05/25/23 12:44:00 PM,124.2,127.3,17.94,,
530,05/25/23 12:44:05 PM,124.2,127.7,17.94,,
531,05/25/23 12:44:10 PM,124.2,127.7,17.94,,
532,05/25/23 12:44:15 PM,124.2,127.7,17.94,,
533,05/25/23 12:44:20 PM,124.2,127.3,17.94,,
534,05/25/23 12:44:25 PM,124.2,127.3,17.94,,
535,05/25/23 12:44:30 PM,124.3,127.7,17.94,,
536,05/25/23 12:44:35 PM,124.3,127.7,17.94,,
537,05/25/23 12:44:40 PM,124.3,127.7,17.94,,
538,05/25/23 12:44:45 PM,124.2,127.7,17.95,,
539,05/25/23 12:44:50 PM,124.3,127.7,17.94,,
540,05/25/23 12:44:55 PM,124.2,127.7,17.94,,
541,05/25/23 12:45:00 PM,124.3,127.7,17.94,,
542,05/25/23 12:45:05 PM,124.2,127.7,17.95,,
543,05/25/23 12:45:10 PM,124.2,127.3,17.94,,
544,05/25/23 12:45:15 PM,124.2,127.3,17.95,,
545,05/25/23 12:45:20 PM,124.2,127.3,17.95,,
546,05/25/23 12:45:25 PM,124.2,127.7,17.94,,
547,05/25/23 12:45:30 PM,124.2,127.3,17.95,,
548,05/25/23 12:45:35 PM,124.2,127.3,17.95,,
549,05/25/23 12:45:40 PM,124.3,127.7,17.94,,
550,05/25/23 12:45:45 PM,124.2,127.7,17.95,,
551,05/25/23 12:45:50 PM,124.2,127.7,17.95,,
552,05/25/23 12:45:55 PM,124.3,127.3,17.94,,
553,05/25/23 12:46:00 PM,124.2,127.7,17.95,,
554,05/25/23 12:46:05 PM,124.2,127.7,17.95,,
555,05/25/23 12:46:10 PM,124.2,127.7,17.95,,
556,05/25/23 12:46:15 PM,124.2,127.3,17.95,,
557,05/25/23 12:46:20 PM,124.2,127.7,17.95,,
558,05/25/23 12:46:25 PM,124.2,127.7,17.95,,
559,05/25/23 12:46:30 PM,124.2,127.7,17.95,,
560,05/25/23 12:46:35 PM,124.2,127.7,17.95,,
561,05/25/23 12:46:40 PM,124.2,127.7,17.95,,
562,05/25/23 12:46:45 PM,124.2,127.7,17.95,,
563,05/25/23 12:46:50 PM,124.2,127.7,17.95,,
564,05/25/23 12:46:55 PM,124.2,127.3,17.95,,
565,05/25/23 12:47:00 PM,124.2,127.7,17.95,,
566,05/25/23 12:47:05 PM,124.2,127.7,17.95,,
567,05/25/23 12:47:10 PM,124.3,127.3,17.95,,
568,05/25/23 12:47:15 PM,124.3,127.7,17.97,,
569,05/25/23 12:47:20 PM,124.2,127.7,17.97,,
570,05/25/23 12:47:25 PM,124.3,127.7,17.95,,
571,05/25/23 12:47:30 PM,124.3,127.7,17.97,,
572,05/25/23 12:47:35 PM,124.3,127.7,17.95,,
573,05/25/23 12:47:40 PM,124.3,127.7,17.97,,
574,05/25/23 12:47:45 PM,124.3,127.7,17.97,,
575,05/25/23 12:47:50 PM,124.2,127.7,17.97,,
576,05/25/23 12:47:55 PM,124.3,127.7,17.97,,
577,05/25/23 12:48:00 PM,124.3,127.7,17.97,,
578,05/25/23 12:48:05 PM,124.2,127.7,17.97,,
579,05/25/23 12:48:10 PM,124.3,127.7,17.97,,
580,05/25/23 12:48:15 PM,124.3,127.7,17.97,,
581,05/25/23 12:48:20 PM,124.3,127.7,17.97,,
582,05/25/23 12:48:25 PM,124.3,127.7,17.98,,
583,05/25/23 12:48:30 PM,124.3,127.7,17.97,,
584,05/25/23 12:48:35 PM,124.3,127.7,17.98,,
585,05/25/23 12:48:40 PM,124.3,127.7,17.98,,
586,05/25/23 12:48:45 PM,124.4,127.7,17.98,,
587,05/25/23 12:48:50 PM,124.3,127.7,17.98,,
588,05/25/23 12:48:55 PM,124.4,127.7,17.98,,
589,05/25/23 12:49:00 PM,124.3,127.7,17.98,,
590,05/25/23 12:49:05 PM,124.4,127.7,17.98,,
591,05/25/23 12:49:10 PM,124.4,127.7,17.97,,
592,05/25/23 12:49:15 PM,124.4,127.7,17.98,,
593,05/25/23 12:49:20 PM,124.3,127.7,17.98,,
594,05/25/23 12:49:25 PM,124.4,127.7,17.98,,
595,05/25/23 12:49:30 PM,124.3,127.7,17.98,,
596,05/25/23 12:49:35 PM,124.4,127.7,17.99,,
597,05/25/23 12:49:40 PM,124.4,127.7,17.98,,
598,05/25/23 12:49:45 PM,124.4,127.7,17.99,,
599,05/25/23 12:49:50 PM,124.4,127.7,17.99,,
600,05/25/23 12:49:55 PM,124.4,127.7,17.99,,
601,05/25/23 12:50:00 PM,124.4,127.7,17.99,,
602,05/25/23 12:50:05 PM,124.4,127.7,17.99,,
603,05/25/23 12:50:10 PM,124.4,127.7,17.99,,
604,05/25/23 12:50:15 PM,124.5,127.7,17.99,,
605,05/25/23 12:50:20 PM,124.4,127.7,17.99,,
606,05/25/23 12:50:25 PM,124.4,127.7,18.01,,
607,05/25/23 12:50:30 PM,124.4,127.7,17.99,,
608,05/25/23 12:50:35 PM,124.5,127.7,17.99,,
609,05/25/23 12:50:40 PM,124.5,127.7,18.01,,
610,05/25/23 12:50:45 PM,124.5,127.7,18.01,,
611,05/25/23 12:50:50 PM,124.5,127.7,18.01,,
612,05/25/23 12:50:55 PM,124.5,127.7,18.01,,
613,05/25/23 12:51:00 PM,124.4,127.7,18.01,,
614,05/25/23 12:51:05 PM,124.4,127.7,18.01,,
615,05/25/23 12:51:10 PM,124.5,127.7,18.01,,
616,05/25/23 12:51:15 PM,124.5,127.7,18.01,,
617,05/25/23 12:51:20 PM,124.5,127.7,18.01,,
618,05/25/23 12:51:25 PM,124.5,128.1,18.01,,
619,05/25/23 12:51:30 PM,124.5,127.7,18.02,,
620,05/25/23 12:51:35 PM,124.5,127.7,18.02,,
621,05/25/23 12:51:40 PM,124.5,127.7,18.02,,
622,05/25/23 12:51:45 PM,124.5,127.7,18.01,,
623,05/25/23 12:51:50 PM,124.5,127.7,18.02,,
624,05/25/23 12:51:55 PM,124.5,127.7,18.02,,
625,05/25/23 12:52:00 PM,124.5,127.7,18.02,,
626,05/25/23 12:52:05 PM,124.5,127.7,18.02,,
627,05/25/23 12:52:10 PM,124.5,127.7,18.03,,
628,05/25/23 12:52:15 PM,124.5,127.7,18.02,,
629,05/25/23 12:52:20 PM,124.5,128.1,18.02,,
630,05/25/23 12:52:25 PM,124.6,127.7,18.03,,
631,05/25/23 12:52:30 PM,124.5,127.7,18.03,,
632,05/25/23 12:52:35 PM,124.5,128.1,18.03,,
633,05/25/23 12:52:40 PM,124.5,127.7,18.03,,
634,05/25/23 12:52:45 PM,124.6,128.1,18.03,,
635,05/25/23 12:52:50 PM,124.6,128.1,18.03,,
636,05/25/23 12:52:55 PM,124.6,128.1,18.05,,
637,05/25/23 12:53:00 PM,124.6,128.1,18.03,,
638,05/25/23 12:53:05 PM,124.6,127.7,18.03,,
639,05/25/23 12:53:10 PM,124.6,128.1,18.05,,
640,05/25/23 12:53:15 PM,124.5,128.1,18.05,,
641,05/25/23 12:53:20 PM,124.6,127.7,18.05,,
642,05/25/23 12:53:25 PM,124.6,127.7,18.05,,
643,05/25/23 12:53:30 PM,124.6,127.7,18.05,,
644,05/25/23 12:53:35 PM,124.7,127.7,18.05,,
645,05/25/23 12:53:40 PM,124.6,128.1,18.05,,
646,05/25/23 12:53:45 PM,124.6,128.1,18.06,,
647,05/25/23 12:53:50 PM,124.6,127.7,18.05,,
648,05/25/23 12:53:55 PM,124.7,128.1,18.06,,
649,05/25/23 12:54:00 PM,124.7,128.1,18.05,,
650,05/25/23 12:54:05 PM,124.7,128.1,18.06,,
651,05/25/23 12:54:10 PM,124.6,128.1,18.06,,
652,05/25/23 12:54:15 PM,124.6,128.1,18.06,,
653,05/25/23 12:54:20 PM,124.7,128.1,18.06,,
654,05/25/23 12:54:25 PM,124.6,127.7,18.06,,
655,05/25/23 12:54:30 PM,124.7,127.7,18.06,,
656,05/25/23 12:54:35 PM,124.7,128.1,18.06,,
657,05/25/23 12:54:40 PM,124.7,128.1,18.06,,
658,05/25/23 12:54:45 PM,124.7,128.1,18.06,,
659,05/25/23 12:54:50 PM,124.7,128.1,18.06,,
660,05/25/23 12:54:55 PM,124.7,127.7,18.06,,
661,05/25/23 12:55:00 PM,124.7,127.7,18.06,,
662,05/25/23 12:55:05 PM,124.7,128.1,18.06,,
663,05/25/23 12:55:10 PM,124.7,127.7,18.06,,
664,05/25/23 12:55:15 PM,124.7,128.1,18.06,,
665,05/25/23 12:55:20 PM,124.8,128.1,18.06,,
666,05/25/23 12:55:25 PM,124.7,128.1,18.06,,
667,05/25/23 12:55:30 PM,124.7,128.1,18.06,,
668,05/25/23 12:55:35 PM,124.8,127.7,18.06,,
669,05/25/23 12:55:40 PM,124.7,128.1,18.06,,
670,05/25/23 12:55:45 PM,124.7,128.1,18.06,,
671,05/25/23 12:55:50 PM,124.7,128.1,18.07,,
672,05/25/23 12:55:55 PM,124.8,128.1,18.06,,
673,05/25/23 12:56:00 PM,124.7,128.1,18.06,,
674,05/25/23 12:56:05 PM,124.7,128.1,18.06,,
675,05/25/23 12:56:10 PM,124.8,128.1,18.06,,
676,05/25/23 12:56:15 PM,124.8,128.1,18.07,,
677,05/25/23 12:56:20 PM,124.7,128.1,18.07,,
678,05/25/23 12:56:25 PM,124.8,128.1,18.07,,
679,05/25/23 12:56:30 PM,124.8,128.1,18.07,,
680,05/25/23 12:56:35 PM,124.8,128.1,18.06,,
681,05/25/23 12:56:40 PM,124.7,127.7,18.09,,
682,05/25/23 12:56:45 PM,124.7,128.1,18.09,,
683,05/25/23 12:56:50 PM,124.8,128.4,18.07,,
684,05/25/23 12:56:55 PM,124.8,128.1,18.07,,
685,05/25/23 12:57:00 PM,124.8,128.1,18.07,,
686,05/25/23 12:57:05 PM,124.8,128.1,18.07,,
687,05/25/23 12:57:10 PM,124.8,128.1,18.07,,
688,05/25/23 12:57:15 PM,124.7,128.1,18.09,,
689,05/25/23 12:57:20 PM,124.7,128.1,18.09,,
690,05/25/23 12:57:25 PM,124.8,128.1,18.07,,
691,05/25/23 12:57:30 PM,124.8,128.1,18.07,,
692,05/25/23 12:57:35 PM,124.8,128.1,18.07,,
693,05/25/23 12:57:40 PM,124.8,128.1,18.07,,
694,05/25/23 12:57:45 PM,124.8,128.1,18.07,,
695,05/25/23 12:57:50 PM,124.8,127.7,18.07,,
696,05/25/23 12:57:55 PM,124.8,128.1,18.09,,
697,05/25/23 12:58:00 PM,124.8,128.1,18.07,,
698,05/25/23 12:58:05 PM,124.8,128.1,18.07,,
699,05/25/23 12:58:10 PM,124.8,127.7,18.07,,
700,05/25/23 12:58:15 PM,124.8,128.1,18.07,,
701,05/25/23 12:58:20 PM,124.8,128.1,18.07,,
702,05/25/23 12:58:25 PM,124.8,128.1,18.07,,
703,05/25/23 12:58:30 PM,124.8,128.1,18.07,,
704,05/25/23 12:58:35 PM,124.8,128.1,18.07,,
705,05/25/23 12:58:40 PM,124.8,128.1,18.07,,
706,05/25/23 12:58:45 PM,124.8,128.1,18.07,,
707,05/25/23 12:58:50 PM,124.8,128.1,18.09,,
708,05/25/23 12:58:55 PM,124.8,128.1,18.07,,
709,05/25/23 12:59:00 PM,124.8,128.1,18.07,,
710,05/25/23 12:59:05 PM,124.8,128.1,18.07,,
711,05/25/23 12:59:10 PM,124.8,128.1,18.07,,
712,05/25/23 12:59:15 PM,124.8,128.1,18.07,,
713,05/25/23 12:59:20 PM,124.8,128.1,18.09,,
714,05/25/23 12:59:25 PM,124.8,128.1,18.07,,
715,05/25/23 12:59:30 PM,124.8,128.1,18.07,,
716,05/25/23 12:59:35 PM,124.8,128.1,18.07,,
717,05/25/23 12:59:40 PM,124.9,128.1,18.09,,
718,05/25/23 12:59:45 PM,124.8,128.1,18.07,,
719,05/25/23 12:59:50 PM,124.8,128.1,18.09,,
720,05/25/23 12:59:55 PM,124.8,128.1,18.07,,
721,05/25/23 01:00:00 PM,124.8,128.1,18.09,,
722,05/25/23 01:00:05 PM,124.8,128.1,18.09,,
723,05/25/23 01:00:10 PM,124.8,128.1,18.07,,
724,05/25/23 01:00:15 PM,124.9,128.1,18.09,,
725,05/25/23 01:00:20 PM,124.8,128.1,18.09,,
726,05/25/23 01:00:25 PM,124.8,128.1,18.09,,
727,05/25/23 01:00:30 PM,124.8,128.1,18.07,,
728,05/25/23 01:00:35 PM,124.8,128.1,18.07,,
729,05/25/23 01:00:40 PM,124.8,128.1,18.07,,
730,05/25/23 01:00:45 PM,124.8,128.1,18.07,,
731,05/25/23 01:00:50 PM,124.8,128.1,18.07,,
732,05/25/23 01:00:55 PM,124.8,128.1,18.09,,
733,05/25/23 01:01:00 PM,124.9,128.1,18.09,,
734,05/25/23 01:01:05 PM,124.8,128.1,18.09,,
735,05/25/23 01:01:10 PM,124.8,128.1,18.09,,
736,05/25/23 01:01:15 PM,124.8,128.1,18.09,,
737,05/25/23 01:01:20 PM,124.9,128.1,18.07,,
738,05/25/23 01:01:25 PM,124.8,128.1,18.09,,
739,05/25/23 01:01:30 PM,124.9,128.1,18.09,,
740,05/25/23 01:01:35 PM,124.9,128.1,18.09,,
741,05/25/23 01:01:40 PM,124.8,128.1,18.09,,
742,05/25/23 01:01:45 PM,124.9,128.1,18.07,,
743,05/25/23 01:01:50 PM,124.9,128.1,18.09,,
744,05/25/23 01:01:55 PM,124.9,128.1,18.09,,
745,05/25/23 01:02:00 PM,124.8,128.1,18.09,,
746,05/25/23 01:02:05 PM,124.8,128.1,18.07,,
747,05/25/23 01:02:10 PM,124.8,128.1,18.09,,
748,05/25/23 01:02:15 PM,124.9,128.1,18.07,,
749,05/25/23 01:02:20 PM,124.9,128.1,18.09,,
750,05/25/23 01:02:25 PM,124.9,128.1,18.09,,
751,05/25/23 01:02:30 PM,124.9,128.1,18.07,,
752,05/25/23 01:02:35 PM,124.9,128.1,18.09,,
753,05/25/23 01:02:40 PM,124.9,128.1,18.09,,
754,05/25/23 01:02:45 PM,124.8,128.1,18.09,,
755,05/25/23 01:02:50 PM,124.9,128.1,18.09,,
756,05/25/23 01:02:55 PM,124.9,128.1,18.09,,
757,05/25/23 01:03:00 PM,124.8,128.1,18.09,,
758,05/25/23 01:03:05 PM,124.9,128.1,18.09,,
759,05/25/23 01:03:10 PM,124.9,128.4,18.09,,
760,05/25/23 01:03:15 PM,124.9,128.1,18.09,,
761,05/25/23 01:03:20 PM,124.8,128.1,18.09,,
762,05/25/23 01:03:25 PM,124.9,128.1,18.09,,
763,05/25/23 01:03:30 PM,124.9,128.1,18.09,,
764,05/25/23 01:03:35 PM,124.9,128.1,18.09,,
765,05/25/23 01:03:40 PM,124.9,128.1,18.09,,
766,05/25/23 01:03:45 PM,124.8,128.1,18.09,,
767,05/25/23 01:03:50 PM,124.9,128.1,18.09,,
768,05/25/23 01:03:55 PM,124.9,128.1,18.09,,
769,05/25/23 01:04:00 PM,124.9,128.1,18.09,,
770,05/25/23 01:04:05 PM,124.9,128.1,18.09,,
771,05/25/23 01:04:10 PM,124.9,128.1,18.09,,
772,05/25/23 01:04:15 PM,124.9,128.1,18.09,,
773,05/25/23 01:04:20 PM,124.9,128.1,18.09,,
774,05/25/23 01:04:25 PM,124.9,128.4,18.09,,
775,05/25/23 01:04:30 PM,124.9,128.0,18.10,,
776,05/25/23 01:04:35 PM,124.9,128.4,18.09,,
777,05/25/23 01:04:40 PM,125.0,128.4,18.09,,
778,05/25/23 01:04:45 PM,124.9,128.0,18.10,,
779,05/25/23 01:04:50 PM,125.0,128.1,18.09,,
780,05/25/23 01:04:55 PM,125.0,128.1,18.09,,
781,05/25/23 01:05:00 PM,125.0,128.0,18.10,,
782,05/25/23 01:05:05 PM,124.9,128.4,18.10,,
783,05/25/23 01:05:10 PM,124.9,128.4,18.09,,
784,05/25/23 01:05:15 PM,125.0,128.0,18.10,,
785,05/25/23 01:05:20 PM,125.0,128.4,18.10,,
786,05/25/23 01:05:25 PM,125.0,128.1,18.09,,
787,05/25/23 01:05:30 PM,125.0,128.4,18.10,,
788,05/25/23 01:05:35 PM,125.0,128.4,18.10,,
789,05/25/23 01:05:40 PM,125.0,128.4,18.10,,
790,05/25/23 01:05:45 PM,125.0,128.4,18.10,,
791,05/25/23 01:05:50 PM,125.0,128.0,18.10,,
792,05/25/23 01:05:55 PM,125.0,128.4,18.10,,
793,05/25/23 01:06:00 PM,125.0,128.0,18.10,,
794,05/25/23 01:06:05 PM,125.0,128.4,18.10,,
795,05/25/23 01:06:10 PM,125.0,128.0,18.11,,
796,05/25/23 01:06:15 PM,125.0,128.4,18.10,,
797,05/25/23 01:06:20 PM,125.0,128.4,18.10,,
798,05/25/23 01:06:25 PM,125.0,128.4,18.11,,
799,05/25/23 01:06:30 PM,125.0,128.4,18.10,,
800,05/25/23 01:06:35 PM,125.0,128.4,18.11,,
801,05/25/23 01:06:40 PM,125.0,128.4,18.11,,
802,05/25/23 01:06:45 PM,125.0,128.4,18.11,,
803,05/25/23 01:06:50 PM,125.0,128.0,18.11,,
804,05/25/23 01:06:55 PM,125.0,128.0,18.11,,
805,05/25/23 01:07:00 PM,125.0,128.0,18.11,,
806,05/25/23 01:07:05 PM,125.0,128.4,18.11,,
807,05/25/23 01:07:10 PM,125.0,128.4,18.11,,
808,05/25/23 01:07:15 PM,125.0,128.0,18.11,,
809,05/25/23 01:07:20 PM,125.0,128.0,18.11,,
810,05/25/23 01:07:25 PM,125.1,128.4,18.13,,
811,05/25/23 01:07:30 PM,125.0,128.0,18.11,,
812,05/25/23 01:07:35 PM,125.0,128.0,18.13,,
813,05/25/23 01:07:40 PM,125.1,128.4,18.13,,
814,05/25/23 01:07:45 PM,125.0,128.0,18.13,,
815,05/25/23 01:07:50 PM,125.0,128.4,18.13,,
816,05/25/23 01:07:55 PM,125.0,128.4,18.13,,
817,05/25/23 01:08:00 PM,125.0,128.4,18.13,,
818,05/25/23 01:08:05 PM,125.0,128.4,18.14,,
819,05/25/23 01:08:10 PM,125.1,128.4,18.13,,
820,05/25/23 01:08:15 PM,125.0,128.4,18.13,,
821,05/25/23 01:08:20 PM,125.0,128.4,18.14,,
822,05/25/23 01:08:25 PM,125.0,128.0,18.13,,
823,05/25/23 01:08:30 PM,125.0,128.4,18.14,,
824,05/25/23 01:08:35 PM,125.0,128.4,18.14,,
825,05/25/23 01:08:40 PM,125.1,128.4,18.14,,
826,05/25/23 01:08:45 PM,125.1,128.4,18.14,,
827,05/25/23 01:08:50 PM,125.1,128.4,18.15,,
828,05/25/23 01:08:55 PM,125.0,128.4,18.14,,
829,05/25/23 01:09:00 PM,125.1,128.4,18.14,,
830,05/25/23 01:09:05 PM,125.1,128.4,18.14,,
831,05/25/23 01:09:10 PM,125.1,128.4,18.14,,
832,05/25/23 01:09:15 PM,125.1,128.4,18.14,,
833,05/25/23 01:09:20 PM,125.1,128.4,18.14,,
834,05/25/23 01:09:25 PM,125.1,128.0,18.15,,
835,05/25/23 01:09:30 PM,125.2,128.4,18.15,,
836,05/25/23 01:09:35 PM,125.1,128.4,18.14,,
837,05/25/23 01:09:40 PM,125.1,128.4,18.15,,
838,05/25/23 01:09:45 PM,125.1,128.4,18.15,,
839,05/25/23 01:09:50 PM,125.1,128.4,18.15,,
840,05/25/23 01:09:55 PM,125.2,128.4,18.15,,
841,05/25/23 01:10:00 PM,125.1,128.4,18.15,,
842,05/25/23 01:10:05 PM,125.1,128.4,18.15,,
843,05/25/23 01:10:10 PM,125.1,128.4,18.15,,
844,05/25/23 01:10:15 PM,125.2,128.4,18.15,,
845,05/25/23 01:10:20 PM,125.2,128.4,18.17,,
846,05/25/23 01:10:25 PM,125.2,128.4,18.17,,
847,05/25/23 01:10:30 PM,125.2,128.4,18.17,,
848,05/25/23 01:10:35 PM,125.2,128.4,18.17,,
849,05/25/23 01:10:40 PM,125.3,128.4,18.17,,
850,05/25/23 01:10:45 PM,125.2,128.4,18.18,,
851,05/25/23 01:10:50 PM,125.2,128.4,18.17,,
852,05/25/23 01:10:55 PM,125.2,128.4,18.18,,
853,05/25/23 01:11:00 PM,125.2,128.4,18.17,,
854,05/25/23 01:11:05 PM,125.3,128.4,18.18,,
855,05/25/23 01:11:10 PM,125.2,128.4,18.17,,
856,05/25/23 01:11:15 PM,125.2,128.4,18.18,,
857,05/25/23 01:11:20 PM,125.2,128.4,18.17,,
858,05/25/23 01:11:25 PM,125.3,128.4,18.18,,
859,05/25/23 01:11:30 PM,125.3,128.4,18.18,,
860,05/25/23 01:11:35 PM,125.2,128.4,18.17,,
861,05/25/23 01:11:40 PM,125.2,128.4,18.17,,
862,05/25/23 01:11:45 PM,125.2,128.4,18.18,,
863,05/25/23 01:11:50 PM,125.2,128.4,18.18,,
864,05/25/23 01:11:55 PM,125.2,128.4,18.18,,
865,05/25/23 01:12:00 PM,125.2,128.4,18.18,,
866,05/25/23 01:12:05 PM,125.2,128.4,18.18,,
867,05/25/23 01:12:10 PM,125.3,128.4,18.18,,
868,05/25/23 01:12:15 PM,125.2,128.4,18.18,,
869,05/25/23 01:12:20 PM,125.3,128.4,18.18,,
870,05/25/23 01:12:25 PM,125.3,128.4,18.18,,
871,05/25/23 01:12:30 PM,125.2,128.4,18.18,,
872,05/25/23 01:12:35 PM,125.3,128.4,18.18,,
873,05/25/23 01:12:40 PM,125.2,128.4,18.18,,
874,05/25/23 01:12:45 PM,125.3,128.4,18.18,,
875,05/25/23 01:12:50 PM,125.3,128.4,18.18,,
876,05/25/23 01:12:55 PM,125.3,128.4,18.18,,
877,05/25/23 01:13:00 PM,125.3,128.4,18.18,,
878,05/25/23 01:13:05 PM,125.3,128.4,18.18,,
879,05/25/23 01:13:10 PM,125.4,128.4,18.18,,
880,05/25/23 01:13:15 PM,125.3,128.4,18.18,,
881,05/25/23 01:13:20 PM,125.3,128.4,18.18,,
882,05/25/23 01:13:25 PM,125.3,128.4,18.18,,
883,05/25/23 01:13:30 PM,125.3,128.4,18.18,,
884,05/25/23 01:13:35 PM,125.3,128.4,18.18,,
885,05/25/23 01:13:40 PM,125.3,128.4,18.18,,
