"Plot Title: mgas_wd_station_4_2023-06-06"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10559458, SEN S/N: 10559458)","Full Range, μS/cm (LGR S/N: 10559458, SEN S/N: 10559458, LBL: SC)","Temp, °C (LGR S/N: 10559458, SEN S/N: 10559458)","Coupler Detached (LGR S/N: 10559458)","Coupler Attached (LGR S/N: 10559458)","Host Connected (LGR S/N: 10559458)","Stopped (LGR S/N: 10559458)","End Of File (LGR S/N: 10559458)"
1592,06/06/23 01:14:05 PM,111.9,112.3,21.34,,,,,
1593,06/06/23 01:14:10 PM,111.9,112.3,21.34,,,,,
1594,06/06/23 01:14:15 PM,111.9,112.7,21.34,,,,,
1595,06/06/23 01:14:20 PM,111.9,112.3,21.34,,,,,
1596,06/06/23 01:14:25 PM,111.9,112.3,21.34,,,,,
1597,06/06/23 01:14:30 PM,111.9,112.3,21.34,,,,,
1598,06/06/23 01:14:35 PM,111.9,112.3,21.34,,,,,
1599,06/06/23 01:14:40 PM,111.9,112.3,21.34,,,,,
1600,06/06/23 01:14:45 PM,111.9,112.3,21.34,,,,,
1601,06/06/23 01:14:50 PM,111.9,112.3,21.34,,,,,
1602,06/06/23 01:14:55 PM,111.9,112.3,21.34,,,,,
1603,06/06/23 01:15:00 PM,111.9,112.3,21.34,,,,,
1604,06/06/23 01:15:05 PM,111.9,112.3,21.35,,,,,
1605,06/06/23 01:15:10 PM,111.9,112.7,21.34,,,,,
1606,06/06/23 01:15:15 PM,111.9,112.3,21.34,,,,,
1607,06/06/23 01:15:20 PM,111.9,112.3,21.35,,,,,
1608,06/06/23 01:15:25 PM,111.9,112.3,21.34,,,,,
1609,06/06/23 01:15:30 PM,111.9,112.3,21.34,,,,,
1610,06/06/23 01:15:35 PM,111.9,112.6,21.35,,,,,
1611,06/06/23 01:15:40 PM,111.9,112.3,21.35,,,,,
1612,06/06/23 01:15:45 PM,111.9,112.3,21.34,,,,,
1613,06/06/23 01:15:50 PM,112.0,112.3,21.35,,,,,
1614,06/06/23 01:15:55 PM,111.9,112.7,21.34,,,,,
1615,06/06/23 01:16:00 PM,111.9,112.3,21.34,,,,,
1616,06/06/23 01:16:05 PM,111.9,112.3,21.34,,,,,
1617,06/06/23 01:16:10 PM,111.9,112.3,21.34,,,,,
1618,06/06/23 01:16:15 PM,111.9,112.3,21.35,,,,,
1619,06/06/23 01:16:20 PM,112.0,112.3,21.34,,,,,
1620,06/06/23 01:16:25 PM,111.9,112.3,21.35,,,,,
1621,06/06/23 01:16:30 PM,111.9,112.7,21.34,,,,,
1622,06/06/23 01:16:35 PM,111.9,112.3,21.35,,,,,
1623,06/06/23 01:16:40 PM,111.9,112.3,21.34,,,,,
1624,06/06/23 01:16:45 PM,111.9,112.3,21.34,,,,,
1625,06/06/23 01:16:50 PM,111.9,112.7,21.34,,,,,
1626,06/06/23 01:16:55 PM,111.9,112.6,21.35,,,,,
1627,06/06/23 01:17:00 PM,111.9,112.3,21.35,,,,,
1628,06/06/23 01:17:05 PM,112.0,112.3,21.34,,,,,
1629,06/06/23 01:17:10 PM,111.9,112.3,21.34,,,,,
1630,06/06/23 01:17:15 PM,112.0,112.3,21.34,,,,,
1631,06/06/23 01:17:20 PM,112.0,112.3,21.35,,,,,
1632,06/06/23 01:17:25 PM,111.9,112.3,21.34,,,,,
1633,06/06/23 01:17:30 PM,112.0,112.6,21.35,,,,,
1634,06/06/23 01:17:35 PM,112.0,112.3,21.35,,,,,
1635,06/06/23 01:17:40 PM,112.0,112.3,21.35,,,,,
1636,06/06/23 01:17:45 PM,111.9,112.3,21.35,,,,,
1637,06/06/23 01:17:50 PM,112.0,112.3,21.34,,,,,
1638,06/06/23 01:17:55 PM,111.9,112.3,21.34,,,,,
1639,06/06/23 01:18:00 PM,112.0,112.3,21.35,,,,,
1640,06/06/23 01:18:05 PM,112.0,112.7,21.34,,,,,
1641,06/06/23 01:18:10 PM,111.9,112.3,21.35,,,,,
1642,06/06/23 01:18:15 PM,111.9,112.3,21.35,,,,,
1643,06/06/23 01:18:20 PM,112.0,112.3,21.34,,,,,
1644,06/06/23 01:18:25 PM,112.0,112.3,21.35,,,,,
1645,06/06/23 01:18:30 PM,112.0,111.9,21.34,,,,,
1646,06/06/23 01:18:35 PM,111.9,112.3,21.35,,,,,
1647,06/06/23 01:18:40 PM,112.0,112.3,21.35,,,,,
1648,06/06/23 01:18:45 PM,112.0,112.3,21.35,,,,,
1649,06/06/23 01:18:50 PM,112.0,112.3,21.35,,,,,
1650,06/06/23 01:18:55 PM,112.0,112.3,21.35,,,,,
1651,06/06/23 01:19:00 PM,112.0,112.7,21.34,,,,,
1652,06/06/23 01:19:05 PM,112.0,112.3,21.35,,,,,
1653,06/06/23 01:19:10 PM,112.0,112.3,21.35,,,,,
1654,06/06/23 01:19:15 PM,112.0,112.6,21.35,,,,,
1655,06/06/23 01:19:20 PM,112.0,112.3,21.35,,,,,
1656,06/06/23 01:19:25 PM,112.0,112.3,21.34,,,,,
1657,06/06/23 01:19:30 PM,112.0,112.6,21.35,,,,,
1658,06/06/23 01:19:35 PM,112.0,112.3,21.35,,,,,
1659,06/06/23 01:19:40 PM,111.9,112.3,21.37,,,,,
1660,06/06/23 01:19:45 PM,112.0,112.3,21.35,,,,,
1661,06/06/23 01:19:50 PM,112.0,112.3,21.35,,,,,
1662,06/06/23 01:19:55 PM,112.0,112.3,21.35,,,,,
1663,06/06/23 01:20:00 PM,112.0,112.3,21.35,,,,,
1664,06/06/23 01:20:05 PM,112.0,112.6,21.37,,,,,
1665,06/06/23 01:20:10 PM,111.9,112.3,21.35,,,,,
1666,06/06/23 01:20:15 PM,112.0,112.6,21.35,,,,,
1667,06/06/23 01:20:20 PM,112.0,112.6,21.35,,,,,
1668,06/06/23 01:20:25 PM,112.0,112.3,21.35,,,,,
1669,06/06/23 01:20:30 PM,112.0,112.3,21.35,,,,,
1670,06/06/23 01:20:35 PM,112.0,112.3,21.35,,,,,
1671,06/06/23 01:20:40 PM,112.0,112.6,21.35,,,,,
1672,06/06/23 01:20:45 PM,112.0,112.3,21.35,,,,,
1673,06/06/23 01:20:50 PM,112.0,112.3,21.35,,,,,
1674,06/06/23 01:20:55 PM,112.0,112.3,21.35,,,,,
1675,06/06/23 01:21:00 PM,112.0,112.3,21.35,,,,,
1676,06/06/23 01:21:05 PM,112.0,112.3,21.35,,,,,
1677,06/06/23 01:21:10 PM,112.0,112.3,21.35,,,,,
1678,06/06/23 01:21:15 PM,112.0,112.3,21.35,,,,,
1679,06/06/23 01:21:20 PM,112.0,112.3,21.35,,,,,
1680,06/06/23 01:21:25 PM,112.0,112.3,21.37,,,,,
1681,06/06/23 01:21:30 PM,112.0,112.3,21.35,,,,,
1682,06/06/23 01:21:35 PM,112.0,112.3,21.35,,,,,
1683,06/06/23 01:21:40 PM,112.0,112.3,21.37,,,,,
1684,06/06/23 01:21:45 PM,112.0,112.6,21.35,,,,,
1685,06/06/23 01:21:50 PM,112.0,112.3,21.37,,,,,
1686,06/06/23 01:21:55 PM,112.0,112.3,21.35,,,,,
1687,06/06/23 01:22:00 PM,112.0,112.3,21.37,,,,,
1688,06/06/23 01:22:05 PM,112.0,112.6,21.37,,,,,
1689,06/06/23 01:22:10 PM,112.0,112.3,21.37,,,,,
1690,06/06/23 01:22:15 PM,112.0,112.6,21.37,,,,,
1691,06/06/23 01:22:20 PM,112.0,112.6,21.35,,,,,
1692,06/06/23 01:22:25 PM,112.0,112.3,21.38,,,,,
1693,06/06/23 01:22:30 PM,112.0,112.6,21.37,,,,,
1694,06/06/23 01:22:35 PM,112.0,112.3,21.35,,,,,
1695,06/06/23 01:22:40 PM,112.0,112.3,21.37,,,,,
1696,06/06/23 01:22:45 PM,112.0,112.3,21.37,,,,,
1697,06/06/23 01:22:50 PM,112.0,112.3,21.37,,,,,
1698,06/06/23 01:22:55 PM,112.0,112.3,21.37,,,,,
1699,06/06/23 01:23:00 PM,112.0,112.6,21.37,,,,,
1700,06/06/23 01:23:05 PM,112.0,112.3,21.37,,,,,
1701,06/06/23 01:23:10 PM,112.0,112.6,21.37,,,,,
1702,06/06/23 01:23:15 PM,112.0,112.6,21.38,,,,,
1703,06/06/23 01:23:20 PM,112.0,112.6,21.37,,,,,
1704,06/06/23 01:23:25 PM,112.0,112.6,21.37,,,,,
1705,06/06/23 01:23:30 PM,112.0,112.6,21.37,,,,,
1706,06/06/23 01:23:35 PM,112.0,112.3,21.38,,,,,
1707,06/06/23 01:23:40 PM,112.0,112.3,21.37,,,,,
1708,06/06/23 01:23:45 PM,112.0,112.6,21.38,,,,,
1709,06/06/23 01:23:50 PM,112.0,112.3,21.38,,,,,
1710,06/06/23 01:23:55 PM,112.0,112.6,21.37,,,,,
1711,06/06/23 01:24:00 PM,112.0,112.3,21.38,,,,,
1712,06/06/23 01:24:05 PM,112.0,112.3,21.38,,,,,
1713,06/06/23 01:24:10 PM,112.0,112.6,21.38,,,,,
1714,06/06/23 01:24:15 PM,112.0,112.6,21.38,,,,,
1715,06/06/23 01:24:20 PM,112.0,112.3,21.38,,,,,
1716,06/06/23 01:24:25 PM,112.0,112.3,21.38,,,,,
1717,06/06/23 01:24:30 PM,112.1,112.6,21.38,,,,,
1718,06/06/23 01:24:35 PM,112.0,112.3,21.39,,,,,
1719,06/06/23 01:24:40 PM,112.0,112.6,21.38,,,,,
1720,06/06/23 01:24:45 PM,112.0,112.6,21.39,,,,,
1721,06/06/23 01:24:50 PM,112.0,112.3,21.39,,,,,
1722,06/06/23 01:24:55 PM,112.0,112.6,21.38,,,,,
1723,06/06/23 01:25:00 PM,112.1,112.6,21.38,,,,,
1724,06/06/23 01:25:05 PM,112.0,112.6,21.38,,,,,
1725,06/06/23 01:25:10 PM,112.2,112.6,21.42,,,,,
1726,06/06/23 01:25:15 PM,112.5,113.4,21.42,,,,,
1727,06/06/23 01:25:20 PM,48.9,50.6,21.42,,,,,
1728,06/06/23 01:25:25 PM,49.1,51.0,21.37,,,,,
1729,06/06/23 01:25:30 PM,49.2,51.0,21.43,,,,,
1730,06/06/23 01:25:35 PM,48.9,51.0,21.33,,,,,
1731,06/06/23 01:25:40 PM,48.7,50.6,21.18,,,,,
1732,06/06/23 01:25:45 PM,48.6,50.6,21.13,,,,,
1733,06/06/23 01:25:50 PM,48.5,50.2,21.07,,,,,
1734,06/06/23 01:25:55 PM,48.4,50.2,21.05,,,,,
1735,06/06/23 01:26:00 PM,48.2,50.2,21.00,,,,,
1736,06/06/23 01:26:05 PM,48.2,49.5,20.97,,,,,
1737,06/06/23 01:26:10 PM,48.0,49.9,21.00,,,,,
1738,06/06/23 01:26:15 PM,48.0,49.5,20.99,,,,,
1739,06/06/23 01:26:20 PM,48.1,49.9,20.95,,,,,
1740,06/06/23 01:26:25 PM,48.0,49.9,20.97,,,,,
1741,06/06/23 01:26:30 PM,48.0,49.5,21.04,,,,,
1742,06/06/23 01:26:35 PM,48.1,49.9,21.07,,,,,
1743,06/06/23 01:26:40 PM,48.1,49.5,21.08,,,,,
1744,06/06/23 01:26:45 PM,48.2,50.2,21.14,,,,,
1745,06/06/23 01:26:50 PM,47.9,49.5,21.16,,,,,
1746,06/06/23 01:26:55 PM,48.2,49.9,21.26,,,,,
1747,06/06/23 01:27:00 PM,48.1,50.2,21.24,,,,,
1748,06/06/23 01:27:05 PM,47.9,49.5,21.25,,,,,
1749,06/06/23 01:27:10 PM,47.9,49.5,21.24,,,,,
1750,06/06/23 01:27:15 PM,47.9,49.9,21.25,,,,,
1751,06/06/23 01:27:20 PM,47.9,49.5,21.27,,,,,
1752,06/06/23 01:27:25 PM,47.9,49.9,21.30,,,,,
1753,06/06/23 01:27:30 PM,47.7,49.5,21.31,,,,,
1754,06/06/23 01:27:35 PM,47.8,49.5,21.38,,,,,
1755,06/06/23 01:27:40 PM,47.8,49.5,21.38,,,,,
1756,06/06/23 01:27:45 PM,47.8,49.5,21.38,,,,,
1757,06/06/23 01:27:50 PM,47.8,49.5,21.42,,,,,
1758,06/06/23 01:27:55 PM,47.7,49.5,21.46,,,,,
1759,06/06/23 01:28:00 PM,47.6,49.5,21.42,,,,,
1760,06/06/23 01:28:05 PM,47.6,49.5,21.42,,,,,
1761,06/06/23 01:28:10 PM,47.4,49.5,21.44,,,,,
1762,06/06/23 01:28:15 PM,47.4,49.5,21.43,,,,,
1763,06/06/23 01:28:20 PM,47.3,49.5,21.47,,,,,
1764,06/06/23 01:28:25 PM,47.3,49.1,21.55,,,,,
1765,06/06/23 01:28:30 PM,47.2,49.1,21.54,,,,,
1766,06/06/23 01:28:35 PM,47.2,49.1,21.58,,,,,
1767,06/06/23 01:28:40 PM,47.0,49.1,21.65,,,,,
1768,06/06/23 01:28:45 PM,46.8,48.7,21.64,,,,,
1769,06/06/23 01:28:50 PM,47.1,48.7,21.65,,,,,
1770,06/06/23 01:28:55 PM,46.6,48.3,21.69,,,,,
1771,06/06/23 01:29:00 PM,47.1,48.7,21.77,,,,,
1772,06/06/23 01:29:05 PM,46.9,48.7,21.78,,,,,
1773,06/06/23 01:29:10 PM,46.8,48.7,21.82,,,,,
1774,06/06/23 01:29:15 PM,46.8,48.7,21.90,,,,,
1775,06/06/23 01:29:20 PM,47.0,48.7,22.03,,,,,
1776,06/06/23 01:29:25 PM,47.3,48.7,22.08,,,,,
1777,06/06/23 01:29:30 PM,47.6,49.4,22.15,,,,,
1778,06/06/23 01:29:35 PM,47.3,49.1,22.19,,,,,
1779,06/06/23 01:29:40 PM,47.2,49.4,22.23,,,,,
1780,06/06/23 01:29:45 PM,47.4,49.4,22.27,,,,,
1781,06/06/23 01:29:50 PM,47.4,49.4,22.29,,,,,
1782,06/06/23 01:29:55 PM,47.5,49.4,22.33,,,,,
1783,06/06/23 01:30:00 PM,47.2,49.1,22.36,,,,,
1784,06/06/23 01:30:05 PM,47.5,49.4,22.38,,,,,
1785,06/06/23 01:30:10 PM,47.7,49.4,22.41,,,,,
1786,06/06/23 01:30:15 PM,47.7,49.4,22.44,,,,,
1787,06/06/23 01:30:20 PM,47.5,49.4,22.46,,,,,
1788,06/06/23 01:30:25 PM,47.6,49.4,22.48,,,,,
1789,06/06/23 01:30:30 PM,47.6,49.8,22.49,,,,,
1790,06/06/23 01:30:35 PM,47.6,49.4,22.52,,,,,
1791,06/06/23 01:30:40 PM,47.3,49.4,22.54,,,,,
1792,06/06/23 01:30:45 PM,47.6,49.4,22.55,,,,,
1793,06/06/23 01:30:50 PM,47.7,49.8,22.57,,,,,
1794,06/06/23 01:30:55 PM,47.6,49.8,22.58,,,,,
1795,06/06/23 01:31:00 PM,47.6,49.4,22.61,,,,,
1796,06/06/23 01:31:05 PM,47.6,49.4,22.62,,,,,
1797,06/06/23 01:31:10 PM,47.6,50.2,22.63,,,,,
1798,06/06/23 01:31:15 PM,47.7,49.8,22.65,,,,,
1799,06/06/23 01:31:20 PM,47.7,49.8,22.67,,,,,
1800,06/06/23 01:31:25 PM,47.7,49.4,22.68,,,,,
1801,06/06/23 01:31:30 PM,47.7,49.8,22.70,,,,,
1802,06/06/23 01:31:35 PM,47.6,49.4,22.72,,,,,
1803,06/06/23 01:31:40 PM,47.5,49.0,22.72,,,,,
1804,06/06/23 01:31:45 PM,47.8,49.8,22.75,,,,,
1805,06/06/23 01:31:50 PM,47.8,49.8,22.76,,,,,
1806,06/06/23 01:31:55 PM,47.7,49.8,22.78,,,,,
1807,06/06/23 01:32:00 PM,47.6,49.8,22.79,,,,,
1808,06/06/23 01:32:05 PM,47.5,49.4,22.80,,,,,
1809,06/06/23 01:32:10 PM,47.2,49.0,22.82,,,,,
1810,06/06/23 01:32:15 PM,47.7,49.8,22.83,,,,,
1811,06/06/23 01:32:20 PM,47.7,49.8,22.84,,,,,
1812,06/06/23 01:32:25 PM,47.6,50.1,22.85,,,,,
1813,06/06/23 01:32:30 PM,47.6,49.4,22.87,,,,,
1814,06/06/23 01:32:35 PM,47.6,50.1,22.89,,,,,
1815,06/06/23 01:32:40 PM,47.7,49.8,22.91,,,,,
1816,06/06/23 01:32:45 PM,47.6,49.4,22.91,,,,,
1817,06/06/23 01:32:50 PM,47.6,50.1,22.92,,,,,
1818,06/06/23 01:32:55 PM,47.6,49.8,22.95,,,,,
1819,06/06/23 01:33:00 PM,47.9,49.8,22.95,,,,,
1820,06/06/23 01:33:05 PM,46.6,48.3,22.96,,,,,
1821,06/06/23 01:33:10 PM,47.4,49.4,22.97,,,,,
1822,06/06/23 01:33:15 PM,47.1,49.4,22.99,,,,,
1823,06/06/23 01:33:20 PM,47.6,49.4,23.00,,,,,
1824,06/06/23 01:33:25 PM,47.8,50.1,23.01,,,,,
1825,06/06/23 01:33:30 PM,47.8,49.8,23.01,,,,,
1826,06/06/23 01:33:35 PM,47.8,49.8,23.02,,,,,
1827,06/06/23 01:33:40 PM,47.6,49.4,23.04,,,,,
1828,06/06/23 01:33:45 PM,48.0,50.5,23.06,,,,,
1829,06/06/23 01:33:50 PM,47.8,49.8,23.08,,,,,
1830,06/06/23 01:33:55 PM,47.8,49.8,23.09,,,,,
1831,06/06/23 01:34:00 PM,47.6,49.8,23.10,,,,,
1832,06/06/23 01:34:05 PM,48.1,50.5,23.12,,,,,
1833,06/06/23 01:34:10 PM,47.3,49.4,23.13,,,,,
1834,06/06/23 01:34:15 PM,48.0,50.5,23.14,,,,,
1835,06/06/23 01:34:20 PM,47.9,50.1,23.16,,,,,
1836,06/06/23 01:34:25 PM,48.0,50.1,23.18,,,,,
1837,06/06/23 01:34:30 PM,47.7,50.1,23.19,,,,,
1838,06/06/23 01:34:35 PM,47.6,49.8,23.21,,,,,
1839,06/06/23 01:34:40 PM,48.0,50.1,23.22,,,,,
1840,06/06/23 01:34:45 PM,47.8,49.8,23.23,,,,,
1841,06/06/23 01:34:50 PM,47.8,49.8,23.25,,,,,
1842,06/06/23 01:34:55 PM,47.8,50.1,23.26,,,,,
1843,06/06/23 01:35:00 PM,48.0,50.1,23.27,,,,,
1844,06/06/23 01:35:05 PM,48.0,50.1,23.29,,,,,
1845,06/06/23 01:35:10 PM,48.1,49.7,23.31,,,,,
1846,06/06/23 01:35:15 PM,47.8,49.7,23.31,,,,,
1847,06/06/23 01:35:20 PM,47.9,50.1,23.34,,,,,
1848,06/06/23 01:35:25 PM,47.7,50.1,23.35,,,,,
1849,06/06/23 01:35:30 PM,47.8,50.1,23.35,,,,,
1850,06/06/23 01:35:35 PM,47.9,50.5,23.36,,,,,
1851,06/06/23 01:35:40 PM,48.0,50.5,23.38,,,,,
1852,06/06/23 01:35:45 PM,47.9,50.5,23.39,,,,,
1853,06/06/23 01:35:50 PM,48.0,50.1,23.40,,,,,
1854,06/06/23 01:35:55 PM,48.0,50.5,23.42,,,,,
1855,06/06/23 01:36:00 PM,47.5,49.7,23.43,,,,,
1856,06/06/23 01:36:05 PM,47.9,50.1,23.44,,,,,
1857,06/06/23 01:36:10 PM,48.0,50.5,23.44,,,,,
1858,06/06/23 01:36:15 PM,47.6,49.7,23.46,,,,,
1859,06/06/23 01:36:20 PM,47.7,49.7,23.46,,,,,
1860,06/06/23 01:36:25 PM,47.8,49.7,23.47,,,,,
1861,06/06/23 01:36:30 PM,47.9,50.5,23.47,,,,,
1862,06/06/23 01:36:35 PM,47.7,49.7,23.48,,,,,
1863,06/06/23 01:36:40 PM,47.6,50.1,23.48,,,,,
1864,06/06/23 01:36:45 PM,47.7,50.5,23.49,,,,,
1865,06/06/23 01:36:50 PM,48.1,50.5,23.47,,,,,
1866,06/06/23 01:36:55 PM,48.2,50.5,23.49,,,,,
1867,06/06/23 01:37:00 PM,48.3,50.5,23.49,,,,,
1868,06/06/23 01:37:05 PM,48.2,50.5,23.51,,,,,
1869,06/06/23 01:37:10 PM,48.2,50.5,23.52,,,,,
1870,06/06/23 01:37:15 PM,48.2,50.5,23.53,,,,,
1871,06/06/23 01:37:20 PM,48.2,50.5,23.56,,,,,
1872,06/06/23 01:37:25 PM,48.2,50.5,23.57,,,,,
1873,06/06/23 01:37:30 PM,48.2,50.5,23.59,,,,,
1874,06/06/23 01:37:35 PM,48.2,50.5,23.60,,,,,
1875,06/06/23 01:37:40 PM,48.1,50.5,23.61,,,,,
1876,06/06/23 01:37:45 PM,48.1,50.5,23.63,,,,,
1877,06/06/23 01:37:50 PM,48.1,50.5,23.64,,,,,
1878,06/06/23 01:37:55 PM,48.1,50.5,23.65,,,,,
1879,06/06/23 01:38:00 PM,48.0,50.5,23.66,,,,,
1880,06/06/23 01:38:05 PM,48.1,50.5,23.68,,,,,
1881,06/06/23 01:38:10 PM,48.1,50.1,23.69,,,,,
1882,06/06/23 01:38:15 PM,48.0,50.5,23.70,,,,,
1883,06/06/23 01:38:20 PM,48.0,50.5,23.72,,,,,
1884,06/06/23 01:38:25 PM,48.0,50.5,23.73,,,,,
1885,06/06/23 01:38:30 PM,48.0,50.1,23.74,,,,,
1886,06/06/23 01:38:35 PM,48.0,50.5,23.76,,,,,
1887,06/06/23 01:38:40 PM,48.0,50.5,23.77,,,,,
1888,06/06/23 01:38:45 PM,48.0,50.5,23.78,,,,,
1889,06/06/23 01:38:50 PM,48.0,50.1,23.79,,,,,
1890,06/06/23 01:38:55 PM,48.0,50.5,23.81,,,,,
1891,06/06/23 01:39:00 PM,48.0,50.1,23.82,,,,,
1892,06/06/23 01:39:05 PM,48.0,50.5,23.85,,,,,
1893,06/06/23 01:39:10 PM,48.0,50.1,23.85,,,,,
1894,06/06/23 01:39:15 PM,48.0,50.5,23.86,,,,,
1895,06/06/23 01:39:20 PM,48.0,50.1,23.87,,,,,
1896,06/06/23 01:39:25 PM,48.0,50.5,23.89,,,,,
1897,06/06/23 01:39:30 PM,48.0,50.5,23.90,,,,,
1898,06/06/23 01:39:35 PM,48.0,50.5,23.91,,,,,
1899,06/06/23 01:39:40 PM,47.9,49.7,23.93,,,,,
1900,06/06/23 01:39:45 PM,47.9,49.7,23.94,,,,,
1901,06/06/23 01:39:50 PM,47.9,50.5,23.95,,,,,
1902,06/06/23 01:39:55 PM,47.9,50.5,23.96,,,,,
1903,06/06/23 01:40:00 PM,47.9,49.7,23.98,,,,,
1904,06/06/23 01:40:05 PM,47.9,49.7,23.99,,,,,
1905,06/06/23 01:40:10 PM,47.9,50.1,23.99,,,,,
1906,06/06/23 01:40:15 PM,47.8,50.1,24.02,,,,,
1907,06/06/23 01:40:20 PM,47.9,50.5,24.03,,,,,
1908,06/06/23 01:40:25 PM,47.9,49.7,24.03,,,,,
1909,06/06/23 01:40:30 PM,47.9,49.7,24.04,,,,,
1910,06/06/23 01:40:35 PM,47.8,49.7,24.07,,,,,
1911,06/06/23 01:40:40 PM,47.9,50.4,24.07,,,,,
1912,06/06/23 01:40:45 PM,47.8,50.4,24.08,,,,,
1913,06/06/23 01:40:50 PM,47.7,50.4,24.10,,,,,
1914,06/06/23 01:40:55 PM,47.8,50.4,24.11,,,,,
1915,06/06/23 01:41:00 PM,47.8,49.7,24.12,,,,,
1916,06/06/23 01:41:05 PM,47.8,49.7,24.12,,,,,
1917,06/06/23 01:41:10 PM,47.9,49.7,24.13,,,,,
1918,06/06/23 01:41:15 PM,47.5,49.7,24.15,,,,,
1919,06/06/23 01:41:20 PM,47.8,49.7,24.15,,,,,
1920,06/06/23 01:41:25 PM,47.7,50.1,24.16,,,,,
1921,06/06/23 01:41:30 PM,47.7,49.7,24.17,,,,,
1922,06/06/23 01:41:35 PM,47.7,49.3,24.17,,,,,
1923,06/06/23 01:41:40 PM,47.7,49.7,24.19,,,,,
1924,06/06/23 01:41:45 PM,47.6,49.7,24.20,,,,,
1925,06/06/23 01:41:50 PM,47.7,49.7,24.20,,,,,
1926,06/06/23 01:41:55 PM,47.6,49.7,24.21,,,,,
1927,06/06/23 01:42:00 PM,47.6,50.1,24.23,,,,,
1928,06/06/23 01:42:05 PM,47.7,50.1,24.24,,,,,
1929,06/06/23 01:42:10 PM,47.7,49.7,24.24,,,,,
1930,06/06/23 01:42:15 PM,47.8,50.1,24.25,,,,,
1931,06/06/23 01:42:20 PM,47.5,49.7,24.26,,,,,
1932,06/06/23 01:42:25 PM,47.6,49.7,24.28,,,,,
1933,06/06/23 01:42:30 PM,47.9,49.7,24.28,,,,,
1934,06/06/23 01:42:35 PM,47.6,49.7,24.29,,,,,
1935,06/06/23 01:42:40 PM,47.4,50.4,24.30,,,,,
1936,06/06/23 01:42:45 PM,47.3,49.7,24.30,,,,,
1937,06/06/23 01:42:50 PM,47.5,49.7,24.32,,,,,
1938,06/06/23 01:42:55 PM,47.7,49.3,24.33,,,,,
1939,06/06/23 01:43:00 PM,47.7,49.3,24.33,,,,,
1940,06/06/23 01:43:05 PM,47.6,50.1,24.34,,,,,
1941,06/06/23 01:43:10 PM,47.7,49.7,24.34,,,,,
1942,06/06/23 01:43:15 PM,47.6,49.7,24.36,,,,,
1943,06/06/23 01:43:20 PM,47.4,49.7,24.37,,,,,
1944,06/06/23 01:43:25 PM,47.5,49.3,24.37,,,,,
1945,06/06/23 01:43:30 PM,47.4,49.7,24.38,,,,,
1946,06/06/23 01:43:35 PM,47.4,49.3,24.40,,,,,
1947,06/06/23 01:43:40 PM,47.4,49.3,24.41,,,,,
1948,06/06/23 01:43:45 PM,47.6,49.7,24.42,,,,,
1949,06/06/23 01:43:50 PM,47.4,49.7,24.42,,,,,
1950,06/06/23 01:43:55 PM,47.4,49.7,24.42,,,,,
1951,06/06/23 01:44:00 PM,47.5,49.3,24.43,,,,,
1952,06/06/23 01:44:05 PM,47.4,49.7,24.43,,,,,
1953,06/06/23 01:44:10 PM,47.4,49.3,24.45,,,,,
1954,06/06/23 01:44:15 PM,47.4,49.7,24.46,,,,,
1955,06/06/23 01:44:20 PM,47.6,49.7,24.47,,,,,
1956,06/06/23 01:44:25 PM,47.4,49.3,24.47,,,,,
1957,06/06/23 01:44:30 PM,47.4,49.3,24.49,,,,,
1958,06/06/23 01:44:35 PM,47.4,49.3,24.49,,,,,
1959,06/06/23 01:44:40 PM,47.3,49.7,24.50,,,,,
1960,06/06/23 01:44:45 PM,47.4,49.3,24.51,,,,,
1961,06/06/23 01:44:50 PM,47.3,49.3,24.53,,,,,
1962,06/06/23 01:44:55 PM,47.3,49.7,24.53,,,,,
1963,06/06/23 01:45:00 PM,47.4,49.7,24.54,,,,,
1964,06/06/23 01:45:05 PM,47.3,49.7,24.54,,,,,
1965,06/06/23 01:45:10 PM,47.2,49.7,24.55,,,,,
1966,06/06/23 01:45:15 PM,47.2,49.3,24.55,,,,,
1967,06/06/23 01:45:20 PM,47.0,49.3,24.57,,,,,
1968,06/06/23 01:45:25 PM,47.1,49.7,24.58,,,,,
1969,06/06/23 01:45:30 PM,47.3,49.3,24.58,,,,,
1970,06/06/23 01:45:35 PM,47.1,49.7,24.59,,,,,
1971,06/06/23 01:45:40 PM,47.2,49.3,24.60,,,,,
1972,06/06/23 01:45:45 PM,47.1,49.3,24.60,,,,,
1973,06/06/23 01:45:50 PM,47.1,49.3,24.60,,,,,
1974,06/06/23 01:45:55 PM,47.1,49.7,24.62,,,,,
1975,06/06/23 01:46:00 PM,47.1,49.3,24.63,,,,,
1976,06/06/23 01:46:05 PM,47.3,49.3,24.63,,,,,
1977,06/06/23 01:46:10 PM,47.3,49.3,24.64,,,,,
1978,06/06/23 01:46:15 PM,47.2,49.3,24.66,,,,,
1979,06/06/23 01:46:20 PM,47.2,49.3,24.66,,,,,
1980,06/06/23 01:46:25 PM,47.1,49.3,24.67,,,,,
1981,06/06/23 01:46:30 PM,47.1,49.3,24.67,,,,,
1982,06/06/23 01:46:35 PM,47.1,49.3,24.68,,,,,
1983,06/06/23 01:46:40 PM,47.0,49.3,24.68,,,,,
