"Plot Title: NHC-DO"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 10402891, SEN S/N: 10402891)","Temp, °C (LGR S/N: 10402891, SEN S/N: 10402891)","Coupler Attached (LGR S/N: 10402891)","Host Connected (LGR S/N: 10402891)","Stopped (LGR S/N: 10402891)","End Of File (LGR S/N: 10402891)"
1869,06/19/23 09:45:00 PM,3.69,21.10,,,,
1870,06/19/23 10:00:00 PM,3.61,21.10,,,,
1871,06/19/23 10:15:00 PM,3.70,21.08,,,,
1872,06/19/23 10:30:00 PM,3.72,21.10,,,,
1873,06/19/23 10:45:00 PM,3.54,21.08,,,,
1874,06/19/23 11:00:00 PM,3.56,21.06,,,,
1875,06/19/23 11:15:00 PM,3.64,21.06,,,,
1876,06/19/23 11:30:00 PM,3.59,21.04,,,,
1877,06/19/23 11:45:00 PM,3.58,21.04,,,,
1878,06/20/23 12:00:00 AM,3.42,21.04,,,,
1879,06/20/23 12:15:00 AM,3.31,21.02,,,,
1880,06/20/23 12:30:00 AM,3.32,21.02,,,,
1881,06/20/23 12:45:00 AM,3.30,21.02,,,,
1882,06/20/23 01:00:00 AM,3.36,21.00,,,,
1883,06/20/23 01:15:00 AM,3.42,21.00,,,,
1884,06/20/23 01:30:00 AM,3.31,21.00,,,,
1885,06/20/23 01:45:00 AM,3.39,21.00,,,,
1886,06/20/23 02:00:00 AM,3.41,21.00,,,,
1887,06/20/23 02:15:00 AM,3.32,20.98,,,,
1888,06/20/23 02:30:00 AM,3.27,20.98,,,,
1889,06/20/23 02:45:00 AM,3.21,20.98,,,,
1890,06/20/23 03:00:00 AM,3.16,20.98,,,,
1891,06/20/23 03:15:00 AM,3.08,20.98,,,,
1892,06/20/23 03:30:00 AM,3.13,20.98,,,,
1893,06/20/23 03:45:00 AM,3.04,20.98,,,,
1894,06/20/23 04:00:00 AM,2.96,20.98,,,,
1895,06/20/23 04:15:00 AM,3.18,20.98,,,,
1896,06/20/23 04:30:00 AM,3.04,21.00,,,,
1897,06/20/23 04:45:00 AM,2.98,21.00,,,,
1898,06/20/23 05:00:00 AM,3.03,20.98,,,,
1899,06/20/23 05:15:00 AM,3.08,20.98,,,,
1900,06/20/23 05:30:00 AM,2.98,21.00,,,,
1901,06/20/23 05:45:00 AM,2.93,20.98,,,,
1902,06/20/23 06:00:00 AM,2.85,20.98,,,,
1903,06/20/23 06:15:00 AM,2.90,21.00,,,,
1904,06/20/23 06:30:00 AM,2.97,21.02,,,,
1905,06/20/23 06:45:00 AM,2.98,20.98,,,,
1906,06/20/23 07:00:00 AM,3.17,21.02,,,,
1907,06/20/23 07:15:00 AM,3.14,21.06,,,,
1908,06/20/23 07:30:00 AM,3.12,21.08,,,,
1909,06/20/23 07:45:00 AM,3.10,21.14,,,,
1910,06/20/23 08:00:00 AM,3.19,21.20,,,,
1911,06/20/23 08:15:00 AM,3.98,21.38,,,,
1912,06/20/23 08:30:00 AM,6.17,21.60,,,,
1913,06/20/23 08:45:00 AM,7.19,21.86,,,,
1914,06/20/23 09:00:00 AM,7.14,21.88,,,,
1915,06/20/23 09:15:00 AM,7.06,21.86,,,,
1916,06/20/23 09:30:00 AM,7.14,21.84,,,,
1917,06/20/23 09:45:00 AM,7.25,21.82,,,,
1918,06/20/23 10:00:00 AM,7.32,21.82,,,,
1919,06/20/23 10:15:00 AM,7.38,21.78,,,,
1920,06/20/23 10:30:00 AM,7.45,21.76,,,,
1921,06/20/23 10:45:00 AM,7.51,21.74,,,,
1922,06/20/23 11:00:00 AM,7.55,21.74,,,,
1923,06/20/23 11:15:00 AM,7.57,21.74,,,,
1924,06/20/23 11:30:00 AM,7.56,21.74,,,,
1925,06/20/23 11:45:00 AM,7.61,21.74,,,,
1926,06/20/23 12:00:00 PM,7.58,21.76,,,,
1927,06/20/23 12:15:00 PM,7.64,21.76,,,,
1928,06/20/23 12:30:00 PM,7.64,21.76,,,,
1929,06/20/23 12:45:00 PM,7.66,21.74,,,,
1930,06/20/23 01:00:00 PM,7.71,21.74,,,,
1931,06/20/23 01:15:00 PM,7.71,21.74,,,,
1932,06/20/23 01:30:00 PM,7.73,21.76,,,,
1933,06/20/23 01:45:00 PM,7.78,21.76,,,,
1934,06/20/23 02:00:00 PM,7.81,21.76,,,,
1935,06/20/23 02:15:00 PM,7.80,21.76,,,,
1936,06/20/23 02:30:00 PM,7.80,21.76,,,,
1937,06/20/23 02:45:00 PM,7.82,21.76,,,,
1938,06/20/23 03:00:00 PM,7.81,21.76,,,,
1939,06/20/23 03:15:00 PM,7.82,21.76,,,,
1940,06/20/23 03:30:00 PM,7.82,21.76,,,,
1941,06/20/23 03:45:00 PM,7.82,21.76,,,,
1942,06/20/23 04:00:00 PM,7.84,21.78,,,,
1943,06/20/23 04:15:00 PM,7.84,21.78,,,,
1944,06/20/23 04:30:00 PM,7.85,21.78,,,,
1945,06/20/23 04:45:00 PM,7.83,21.80,,,,
1946,06/20/23 05:00:00 PM,7.85,21.82,,,,
1947,06/20/23 05:15:00 PM,7.86,21.82,,,,
1948,06/20/23 05:30:00 PM,7.86,21.84,,,,
1949,06/20/23 05:45:00 PM,7.88,21.84,,,,
1950,06/20/23 06:00:00 PM,7.86,21.84,,,,
1951,06/20/23 06:15:00 PM,7.85,21.84,,,,
1952,06/20/23 06:30:00 PM,7.99,21.82,,,,
1953,06/20/23 06:45:00 PM,8.02,21.84,,,,
1954,06/20/23 07:00:00 PM,8.03,21.80,,,,
1955,06/20/23 07:15:00 PM,8.03,21.76,,,,
1956,06/20/23 07:30:00 PM,8.04,21.74,,,,
1957,06/20/23 07:45:00 PM,8.04,21.74,,,,
1958,06/20/23 08:00:00 PM,8.06,21.76,,,,
1959,06/20/23 08:15:00 PM,8.06,21.76,,,,
1960,06/20/23 08:30:00 PM,8.07,21.76,,,,
1961,06/20/23 08:45:00 PM,8.08,21.76,,,,
1962,06/20/23 09:00:00 PM,8.08,21.74,,,,
1963,06/20/23 09:15:00 PM,8.08,21.74,,,,
1964,06/20/23 09:30:00 PM,8.09,21.70,,,,
1965,06/20/23 09:45:00 PM,8.11,21.66,,,,
1966,06/20/23 10:00:00 PM,8.12,21.64,,,,
1967,06/20/23 10:15:00 PM,8.12,21.60,,,,
1968,06/20/23 10:30:00 PM,8.13,21.56,,,,
1969,06/20/23 10:45:00 PM,8.13,21.52,,,,
1970,06/20/23 11:00:00 PM,8.13,21.50,,,,
1971,06/20/23 11:15:00 PM,8.14,21.46,,,,
1972,06/20/23 11:30:00 PM,8.13,21.44,,,,
1973,06/20/23 11:45:00 PM,8.14,21.40,,,,
1974,06/21/23 12:00:00 AM,8.15,21.38,,,,
1975,06/21/23 12:15:00 AM,8.15,21.36,,,,
1976,06/21/23 12:30:00 AM,8.17,21.34,,,,
1977,06/21/23 12:45:00 AM,8.15,21.32,,,,
1978,06/21/23 01:00:00 AM,8.15,21.30,,,,
1979,06/21/23 01:15:00 AM,8.17,21.28,,,,
1980,06/21/23 01:30:00 AM,8.20,21.26,,,,
1981,06/21/23 01:45:00 AM,8.23,21.24,,,,
1982,06/21/23 02:00:00 AM,8.23,21.22,,,,
1983,06/21/23 02:15:00 AM,8.25,21.20,,,,
1984,06/21/23 02:30:00 AM,8.25,21.18,,,,
1985,06/21/23 02:45:00 AM,8.25,21.16,,,,
1986,06/21/23 03:00:00 AM,8.26,21.14,,,,
1987,06/21/23 03:15:00 AM,8.26,21.12,,,,
1988,06/21/23 03:30:00 AM,8.27,21.10,,,,
1989,06/21/23 03:45:00 AM,8.28,21.08,,,,
1990,06/21/23 04:00:00 AM,8.27,21.04,,,,
1991,06/21/23 04:15:00 AM,8.28,21.02,,,,
1992,06/21/23 04:30:00 AM,8.28,21.00,,,,
1993,06/21/23 04:45:00 AM,8.28,20.96,,,,
1994,06/21/23 05:00:00 AM,8.29,20.94,,,,
1995,06/21/23 05:15:00 AM,8.30,20.92,,,,
1996,06/21/23 05:30:00 AM,8.30,20.88,,,,
1997,06/21/23 05:45:00 AM,8.30,20.86,,,,
1998,06/21/23 06:00:00 AM,8.30,20.84,,,,
1999,06/21/23 06:15:00 AM,8.30,20.82,,,,
2000,06/21/23 06:30:00 AM,8.29,20.80,,,,
2001,06/21/23 06:45:00 AM,8.31,20.80,,,,
2002,06/21/23 07:00:00 AM,8.30,20.78,,,,
2003,06/21/23 07:15:00 AM,8.29,20.76,,,,
2004,06/21/23 07:30:00 AM,8.29,20.76,,,,
2005,06/21/23 07:45:00 AM,8.29,20.74,,,,
2006,06/21/23 08:00:00 AM,8.29,20.74,,,,
2007,06/21/23 08:15:00 AM,8.28,20.72,,,,
2008,06/21/23 08:30:00 AM,8.28,20.72,,,,
2009,06/21/23 08:45:00 AM,8.27,20.72,,,,
2010,06/21/23 09:00:00 AM,8.28,20.72,,,,
2011,06/21/23 09:15:00 AM,8.27,20.72,,,,
2012,06/21/23 09:30:00 AM,8.28,20.72,,,,
2013,06/21/23 09:45:00 AM,8.29,20.74,,,,
2014,06/21/23 10:00:00 AM,8.27,20.74,,,,
2015,06/21/23 10:15:00 AM,8.27,20.76,,,,
2016,06/21/23 10:30:00 AM,8.30,20.78,,,,
2017,06/21/23 10:45:00 AM,8.30,20.78,,,,
2018,06/21/23 11:00:00 AM,8.31,20.80,,,,
2019,06/21/23 11:15:00 AM,8.32,20.84,,,,
2020,06/21/23 11:30:00 AM,8.32,20.86,,,,
2021,06/21/23 11:45:00 AM,8.35,20.88,,,,
2022,06/21/23 12:00:00 PM,8.35,20.90,,,,
2023,06/21/23 12:15:00 PM,8.32,20.92,,,,
2024,06/21/23 12:30:00 PM,8.37,20.94,,,,
2025,06/21/23 12:45:00 PM,8.37,20.96,,,,
2026,06/21/23 01:00:00 PM,8.38,21.00,,,,
2027,06/21/23 01:15:00 PM,8.38,21.02,,,,
2028,06/21/23 01:30:00 PM,8.37,21.02,,,,
2029,06/21/23 01:45:00 PM,8.40,21.04,,,,
2030,06/21/23 02:00:00 PM,8.37,21.06,,,,
2031,06/21/23 02:15:00 PM,8.40,21.08,,,,
2032,06/21/23 02:30:00 PM,8.39,21.10,,,,
2033,06/21/23 02:45:00 PM,8.40,21.12,,,,
2034,06/21/23 03:00:00 PM,8.40,21.14,,,,
2035,06/21/23 03:15:00 PM,8.39,21.14,,,,
2036,06/21/23 03:30:00 PM,8.38,21.16,,,,
2037,06/21/23 03:45:00 PM,8.38,21.18,,,,
2038,06/21/23 04:00:00 PM,8.40,21.18,,,,
2039,06/21/23 04:15:00 PM,8.39,21.18,,,,
2040,06/21/23 04:30:00 PM,8.35,21.20,,,,
2041,06/21/23 04:45:00 PM,8.39,21.22,,,,
2042,06/21/23 05:00:00 PM,8.34,21.22,,,,
2043,06/21/23 05:15:00 PM,8.38,21.24,,,,
2044,06/21/23 05:30:00 PM,8.34,21.26,,,,
2045,06/21/23 05:45:00 PM,8.34,21.26,,,,
2046,06/21/23 06:00:00 PM,8.32,21.26,,,,
2047,06/21/23 06:15:00 PM,8.31,21.26,,,,
2048,06/21/23 06:30:00 PM,8.30,21.26,,,,
2049,06/21/23 06:45:00 PM,8.28,21.26,,,,
2050,06/21/23 07:00:00 PM,8.25,21.26,,,,
2051,06/21/23 07:15:00 PM,8.24,21.26,,,,
2052,06/21/23 07:30:00 PM,8.22,21.26,,,,
2053,06/21/23 07:45:00 PM,8.21,21.26,,,,
2054,06/21/23 08:00:00 PM,8.20,21.24,,,,
2055,06/21/23 08:15:00 PM,8.17,21.22,,,,
2056,06/21/23 08:30:00 PM,8.13,21.22,,,,
2057,06/21/23 08:45:00 PM,8.14,21.20,,,,
2058,06/21/23 09:00:00 PM,8.10,21.18,,,,
2059,06/21/23 09:15:00 PM,8.12,21.16,,,,
2060,06/21/23 09:30:00 PM,8.10,21.14,,,,
2061,06/21/23 09:45:00 PM,8.09,21.12,,,,
2062,06/21/23 10:00:00 PM,8.10,21.08,,,,
2063,06/21/23 10:15:00 PM,8.08,21.06,,,,
2064,06/21/23 10:30:00 PM,8.06,21.04,,,,
2065,06/21/23 10:45:00 PM,8.04,21.02,,,,
2066,06/21/23 11:00:00 PM,8.03,20.98,,,,
2067,06/21/23 11:15:00 PM,8.03,20.96,,,,
2068,06/21/23 11:30:00 PM,8.06,20.94,,,,
2069,06/21/23 11:45:00 PM,8.06,20.90,,,,
2070,06/22/23 12:00:00 AM,8.06,20.88,,,,
2071,06/22/23 12:15:00 AM,8.03,20.86,,,,
2072,06/22/23 12:30:00 AM,8.02,20.84,,,,
2073,06/22/23 12:45:00 AM,8.02,20.80,,,,
2074,06/22/23 01:00:00 AM,8.04,20.78,,,,
2075,06/22/23 01:15:00 AM,8.02,20.76,,,,
2076,06/22/23 01:30:00 AM,8.02,20.74,,,,
2077,06/22/23 01:45:00 AM,8.02,20.70,,,,
2078,06/22/23 02:00:00 AM,8.01,20.68,,,,
2079,06/22/23 02:15:00 AM,8.01,20.66,,,,
2080,06/22/23 02:30:00 AM,8.02,20.64,,,,
2081,06/22/23 02:45:00 AM,8.00,20.62,,,,
2082,06/22/23 03:00:00 AM,8.01,20.60,,,,
2083,06/22/23 03:15:00 AM,8.01,20.58,,,,
2084,06/22/23 03:30:00 AM,8.00,20.56,,,,
2085,06/22/23 03:45:00 AM,8.01,20.52,,,,
2086,06/22/23 04:00:00 AM,8.01,20.50,,,,
2087,06/22/23 04:15:00 AM,8.03,20.50,,,,
2088,06/22/23 04:30:00 AM,8.04,20.46,,,,
2089,06/22/23 04:45:00 AM,8.01,20.46,,,,
2090,06/22/23 05:00:00 AM,8.01,20.42,,,,
2091,06/22/23 05:15:00 AM,8.01,20.40,,,,
2092,06/22/23 05:30:00 AM,8.00,20.38,,,,
2093,06/22/23 05:45:00 AM,8.01,20.36,,,,
2094,06/22/23 06:00:00 AM,8.01,20.34,,,,
2095,06/22/23 06:15:00 AM,8.03,20.32,,,,
2096,06/22/23 06:30:00 AM,8.07,20.30,,,,
2097,06/22/23 06:45:00 AM,8.07,20.28,,,,
2098,06/22/23 07:00:00 AM,8.09,20.28,,,,
2099,06/22/23 07:15:00 AM,8.07,20.26,,,,
2100,06/22/23 07:30:00 AM,8.02,20.24,,,,
2101,06/22/23 07:45:00 AM,8.00,20.22,,,,
2102,06/22/23 08:00:00 AM,8.02,20.22,,,,
2103,06/22/23 08:15:00 AM,8.02,20.20,,,,
2104,06/22/23 08:30:00 AM,7.99,20.18,,,,
2105,06/22/23 08:45:00 AM,8.08,20.16,,,,
2106,06/22/23 09:00:00 AM,8.08,20.16,,,,
2107,06/22/23 09:15:00 AM,8.12,20.14,,,,
2108,06/22/23 09:30:00 AM,8.10,20.14,,,,
2109,06/22/23 09:45:00 AM,8.12,20.14,,,,
2110,06/22/23 10:00:00 AM,8.13,20.14,,,,
2111,06/22/23 10:15:00 AM,8.15,20.16,,,,
2112,06/22/23 10:30:00 AM,8.17,20.16,,,,
2113,06/22/23 10:45:00 AM,8.18,20.18,,,,
2114,06/22/23 11:00:00 AM,8.18,20.18,,,,
2115,06/22/23 11:15:00 AM,8.16,20.20,,,,
2116,06/22/23 11:30:00 AM,8.21,20.20,,,,
2117,06/22/23 11:45:00 AM,8.16,20.20,,,,
2118,06/22/23 12:00:00 PM,8.22,20.22,,,,
2119,06/22/23 12:15:00 PM,8.20,20.22,,,,
2120,06/22/23 12:30:00 PM,8.24,20.24,,,,
2121,06/22/23 12:45:00 PM,8.26,20.26,,,,
2122,06/22/23 01:00:00 PM,8.28,20.28,,,,
2123,06/22/23 01:15:00 PM,8.29,20.30,,,,
2124,06/22/23 01:30:00 PM,8.30,20.32,,,,
2125,06/22/23 01:45:00 PM,8.28,20.34,,,,
2126,06/22/23 02:00:00 PM,8.29,20.38,,,,
2127,06/22/23 02:15:00 PM,8.29,20.40,,,,
2128,06/22/23 02:30:00 PM,8.29,20.44,,,,
2129,06/22/23 02:45:00 PM,8.32,20.48,,,,
2130,06/22/23 03:00:00 PM,8.31,20.50,,,,
2131,06/22/23 03:15:00 PM,8.34,20.52,,,,
2132,06/22/23 03:30:00 PM,8.32,20.54,,,,
2133,06/22/23 03:45:00 PM,8.35,20.58,,,,
2134,06/22/23 04:00:00 PM,8.32,20.60,,,,
2135,06/22/23 04:15:00 PM,8.34,20.64,,,,
2136,06/22/23 04:30:00 PM,8.34,20.66,,,,
2137,06/22/23 04:45:00 PM,8.35,20.70,,,,
2138,06/22/23 05:00:00 PM,8.36,20.74,,,,
2139,06/22/23 05:15:00 PM,8.39,20.78,,,,
2140,06/22/23 05:30:00 PM,8.40,20.80,,,,
2141,06/22/23 05:45:00 PM,8.40,20.84,,,,
2142,06/22/23 06:00:00 PM,8.38,20.88,,,,
2143,06/22/23 06:15:00 PM,8.40,20.90,,,,
2144,06/22/23 06:30:00 PM,8.40,20.90,,,,
2145,06/22/23 06:45:00 PM,8.37,20.94,,,,
2146,06/22/23 07:00:00 PM,8.34,20.94,,,,
2147,06/22/23 07:15:00 PM,8.31,20.96,,,,
2148,06/22/23 07:30:00 PM,8.30,20.98,,,,
2149,06/22/23 07:45:00 PM,8.30,20.98,,,,
2150,06/22/23 08:00:00 PM,8.29,21.00,,,,
2151,06/22/23 08:15:00 PM,8.28,21.00,,,,
2152,06/22/23 08:30:00 PM,8.25,21.02,,,,
2153,06/22/23 08:45:00 PM,8.24,21.02,,,,
2154,06/22/23 09:00:00 PM,8.21,21.02,,,,
2155,06/22/23 09:15:00 PM,8.20,21.02,,,,
2156,06/22/23 09:30:00 PM,8.20,21.02,,,,
2157,06/22/23 09:45:00 PM,8.18,21.00,,,,
2158,06/22/23 10:00:00 PM,8.15,21.00,,,,
2159,06/22/23 10:15:00 PM,8.18,21.00,,,,
2160,06/22/23 10:30:00 PM,8.13,20.98,,,,
2161,06/22/23 10:45:00 PM,8.15,20.98,,,,
2162,06/22/23 11:00:00 PM,8.11,20.98,,,,
2163,06/22/23 11:15:00 PM,8.13,20.96,,,,
2164,06/22/23 11:30:00 PM,8.12,20.94,,,,
2165,06/22/23 11:45:00 PM,8.13,20.92,,,,
2166,06/23/23 12:00:00 AM,8.10,20.92,,,,
2167,06/23/23 12:15:00 AM,8.13,20.90,,,,
2168,06/23/23 12:30:00 AM,8.11,20.88,,,,
2169,06/23/23 12:45:00 AM,8.11,20.86,,,,
2170,06/23/23 01:00:00 AM,8.11,20.84,,,,
2171,06/23/23 01:15:00 AM,8.13,20.82,,,,
2172,06/23/23 01:30:00 AM,8.10,20.80,,,,
2173,06/23/23 01:45:00 AM,8.17,20.78,,,,
2174,06/23/23 02:00:00 AM,8.15,20.76,,,,
2175,06/23/23 02:15:00 AM,8.20,20.76,,,,
2176,06/23/23 02:30:00 AM,8.23,20.74,,,,
2177,06/23/23 02:45:00 AM,8.23,20.72,,,,
2178,06/23/23 03:00:00 AM,8.24,20.70,,,,
2179,06/23/23 03:15:00 AM,8.23,20.68,,,,
2180,06/23/23 03:30:00 AM,8.24,20.66,,,,
2181,06/23/23 03:45:00 AM,8.24,20.64,,,,
2182,06/23/23 04:00:00 AM,8.25,20.62,,,,
2183,06/23/23 04:15:00 AM,8.26,20.62,,,,
2184,06/23/23 04:30:00 AM,8.26,20.60,,,,
2185,06/23/23 04:45:00 AM,8.27,20.60,,,,
2186,06/23/23 05:00:00 AM,8.28,20.58,,,,
2187,06/23/23 05:15:00 AM,8.28,20.56,,,,
2188,06/23/23 05:30:00 AM,8.28,20.52,,,,
2189,06/23/23 05:45:00 AM,8.27,20.48,,,,
2190,06/23/23 06:00:00 AM,8.31,20.44,,,,
2191,06/23/23 06:15:00 AM,8.30,20.40,,,,
2192,06/23/23 06:30:00 AM,8.30,20.36,,,,
2193,06/23/23 06:45:00 AM,8.37,20.30,,,,
2194,06/23/23 07:00:00 AM,8.41,20.28,,,,
2195,06/23/23 07:15:00 AM,8.42,20.24,,,,
2196,06/23/23 07:30:00 AM,8.43,20.24,,,,
2197,06/23/23 07:45:00 AM,8.45,20.22,,,,
2198,06/23/23 08:00:00 AM,8.51,20.22,,,,
2199,06/23/23 08:15:00 AM,8.53,20.18,,,,
2200,06/23/23 08:30:00 AM,8.53,20.14,,,,
2201,06/23/23 08:45:00 AM,8.55,20.12,,,,
2202,06/23/23 09:00:00 AM,8.57,20.14,,,,
2203,06/23/23 09:15:00 AM,8.60,20.16,,,,
2204,06/23/23 09:30:00 AM,8.64,20.18,,,,
2205,06/23/23 09:45:00 AM,8.66,20.20,,,,
2206,06/23/23 10:00:00 AM,8.68,20.24,,,,
2207,06/23/23 10:15:00 AM,8.69,20.30,,,,
2208,06/23/23 10:30:00 AM,8.71,20.30,,,,
2209,06/23/23 10:45:00 AM,8.72,20.30,,,,
2210,06/23/23 11:00:00 AM,8.72,20.32,,,,
2211,06/23/23 11:15:00 AM,8.72,20.36,,,,
2212,06/23/23 11:30:00 AM,8.72,20.42,,,,
2213,06/23/23 11:45:00 AM,8.72,20.48,,,,
2214,06/23/23 12:00:00 PM,8.71,20.54,,,,
2215,06/23/23 12:15:00 PM,8.69,20.62,,,,
2216,06/23/23 12:30:00 PM,8.67,20.68,,,,
2217,06/23/23 12:45:00 PM,8.66,20.74,,,,
2218,06/23/23 01:00:00 PM,8.65,20.80,,,,
2219,06/23/23 01:15:00 PM,8.64,20.86,,,,
2220,06/23/23 01:30:00 PM,8.63,20.92,,,,
2221,06/23/23 01:45:00 PM,8.63,20.96,,,,
2222,06/23/23 02:00:00 PM,8.62,21.02,,,,
2223,06/23/23 02:15:00 PM,8.62,21.08,,,,
2224,06/23/23 02:30:00 PM,8.60,21.16,,,,
2225,06/23/23 02:45:00 PM,8.59,21.24,,,,
2226,06/23/23 03:00:00 PM,8.57,21.32,,,,
2227,06/23/23 03:15:00 PM,8.56,21.38,,,,
2228,06/23/23 03:30:00 PM,8.55,21.42,,,,
2229,06/23/23 03:45:00 PM,8.55,21.42,,,,
2230,06/23/23 04:00:00 PM,8.54,21.44,,,,
2231,06/23/23 04:15:00 PM,8.52,21.46,,,,
2232,06/23/23 04:30:00 PM,8.52,21.46,,,,
2233,06/23/23 04:45:00 PM,8.52,21.48,,,,
2234,06/23/23 05:00:00 PM,8.51,21.48,,,,
2235,06/23/23 05:15:00 PM,8.50,21.46,,,,
2236,06/23/23 05:30:00 PM,8.50,21.44,,,,
2237,06/23/23 05:45:00 PM,8.50,21.44,,,,
2238,06/23/23 06:00:00 PM,8.50,21.40,,,,
2239,06/23/23 06:15:00 PM,8.53,21.38,,,,
2240,06/23/23 06:30:00 PM,8.53,21.34,,,,
2241,06/23/23 06:45:00 PM,8.52,21.34,,,,
2242,06/23/23 07:00:00 PM,8.52,21.32,,,,
2243,06/23/23 07:15:00 PM,8.54,21.26,,,,
2244,06/23/23 07:30:00 PM,8.54,21.20,,,,
2245,06/23/23 07:45:00 PM,8.55,21.14,,,,
2246,06/23/23 08:00:00 PM,8.53,21.14,,,,
2247,06/23/23 08:15:00 PM,8.53,21.16,,,,
2248,06/23/23 08:30:00 PM,8.51,21.16,,,,
2249,06/23/23 08:45:00 PM,8.44,21.30,,,,
2250,06/23/23 09:00:00 PM,8.42,21.44,,,,
2251,06/23/23 09:15:00 PM,8.42,21.52,,,,
2252,06/23/23 09:30:00 PM,8.44,21.54,,,,
2253,06/23/23 09:45:00 PM,8.48,21.54,,,,
2254,06/23/23 10:00:00 PM,8.50,21.54,,,,
2255,06/23/23 10:15:00 PM,8.52,21.56,,,,
2256,06/23/23 10:30:00 PM,8.53,21.54,,,,
2257,06/23/23 10:45:00 PM,8.55,21.52,,,,
2258,06/23/23 11:00:00 PM,8.56,21.48,,,,
2259,06/23/23 11:15:00 PM,8.59,21.44,,,,
2260,06/23/23 11:30:00 PM,8.62,21.40,,,,
2261,06/23/23 11:45:00 PM,8.63,21.38,,,,
2262,06/24/23 12:00:00 AM,8.64,21.34,,,,
2263,06/24/23 12:15:00 AM,8.64,21.30,,,,
2264,06/24/23 12:30:00 AM,8.64,21.30,,,,
2265,06/24/23 12:45:00 AM,8.64,21.32,,,,
2266,06/24/23 01:00:00 AM,8.64,21.34,,,,
2267,06/24/23 01:15:00 AM,8.64,21.38,,,,
2268,06/24/23 01:30:00 AM,8.64,21.40,,,,
2269,06/24/23 01:45:00 AM,8.63,21.42,,,,
2270,06/24/23 02:00:00 AM,8.63,21.42,,,,
2271,06/24/23 02:15:00 AM,8.63,21.42,,,,
2272,06/24/23 02:30:00 AM,8.60,21.40,,,,
2273,06/24/23 02:45:00 AM,8.62,21.38,,,,
2274,06/24/23 03:00:00 AM,8.60,21.36,,,,
2275,06/24/23 03:15:00 AM,8.60,21.32,,,,
2276,06/24/23 03:30:00 AM,8.62,21.30,,,,
2277,06/24/23 03:45:00 AM,8.60,21.28,,,,
2278,06/24/23 04:00:00 AM,8.60,21.26,,,,
2279,06/24/23 04:15:00 AM,8.60,21.22,,,,
2280,06/24/23 04:30:00 AM,8.60,21.20,,,,
2281,06/24/23 04:45:00 AM,8.62,21.18,,,,
2282,06/24/23 05:00:00 AM,8.60,21.14,,,,
2283,06/24/23 05:15:00 AM,8.62,21.12,,,,
2284,06/24/23 05:30:00 AM,8.63,21.10,,,,
2285,06/24/23 05:45:00 AM,8.62,21.08,,,,
2286,06/24/23 06:00:00 AM,8.63,21.04,,,,
2287,06/24/23 06:15:00 AM,8.62,21.02,,,,
2288,06/24/23 06:30:00 AM,8.63,21.00,,,,
2289,06/24/23 06:45:00 AM,8.63,20.98,,,,
2290,06/24/23 07:00:00 AM,8.64,20.94,,,,
2291,06/24/23 07:15:00 AM,8.64,20.92,,,,
2292,06/24/23 07:30:00 AM,8.64,20.92,,,,
2293,06/24/23 07:45:00 AM,8.63,20.90,,,,
2294,06/24/23 08:00:00 AM,8.64,20.88,,,,
2295,06/24/23 08:15:00 AM,8.64,20.86,,,,
2296,06/24/23 08:30:00 AM,8.65,20.86,,,,
2297,06/24/23 08:45:00 AM,8.64,20.86,,,,
2298,06/24/23 09:00:00 AM,8.64,20.86,,,,
2299,06/24/23 09:15:00 AM,8.64,20.88,,,,
2300,06/24/23 09:30:00 AM,8.65,20.88,,,,
2301,06/24/23 09:45:00 AM,8.66,20.92,,,,
2302,06/24/23 10:00:00 AM,8.65,20.94,,,,
2303,06/24/23 10:15:00 AM,8.65,20.98,,,,
2304,06/24/23 10:30:00 AM,8.64,21.02,,,,
2305,06/24/23 10:45:00 AM,8.64,21.08,,,,
2306,06/24/23 11:00:00 AM,8.64,21.12,,,,
2307,06/24/23 11:15:00 AM,8.63,21.20,,,,
2308,06/24/23 11:30:00 AM,8.63,21.26,,,,
2309,06/24/23 11:45:00 AM,8.60,21.32,,,,
2310,06/24/23 12:00:00 PM,8.60,21.36,,,,
2311,06/24/23 12:15:00 PM,8.59,21.40,,,,
2312,06/24/23 12:30:00 PM,8.59,21.44,,,,
2313,06/24/23 12:45:00 PM,8.58,21.48,,,,
2314,06/24/23 01:00:00 PM,8.58,21.50,,,,
2315,06/24/23 01:15:00 PM,8.58,21.54,,,,
2316,06/24/23 01:30:00 PM,8.57,21.56,,,,
2317,06/24/23 01:45:00 PM,8.56,21.56,,,,
2318,06/24/23 02:00:00 PM,8.56,21.58,,,,
2319,06/24/23 02:15:00 PM,8.56,21.58,,,,
2320,06/24/23 02:30:00 PM,8.54,21.60,,,,
2321,06/24/23 02:45:00 PM,8.54,21.62,,,,
2322,06/24/23 03:00:00 PM,8.55,21.66,,,,
2323,06/24/23 03:15:00 PM,8.54,21.70,,,,
2324,06/24/23 03:30:00 PM,8.53,21.76,,,,
2325,06/24/23 03:45:00 PM,8.54,21.84,,,,
2326,06/24/23 04:00:00 PM,8.52,21.88,,,,
2327,06/24/23 04:15:00 PM,8.51,21.94,,,,
2328,06/24/23 04:30:00 PM,8.50,21.98,,,,
